,data
3982,47.64
3983,49.29
3984,50.84
3985,52.39
3986,55.94
3987,55.38
3988,58.39
3989,55.48
3990,60.18
3991,59.47
3992,65.31
3993,67.52
3994,69.74
3995,69.26
3996,75.04
3997,74.95
3998,78.95
3999,122.95
4000,116.17
4001,119.22
4002,116.39
4003,109.94
4004,117.36
4005,114.37
4006,111.31
4007,115.21
4008,117.96
4009,113.88
4010,104.82
4011,71.43
4012,72.12
4013,74.31
4014,70.31
4015,69.67
4016,69.28
4017,70.71
4018,71.25
4019,71.66
4020,74.84
4021,74.31
4022,73.4
4023,77.72
4024,78.41
4025,73.05
4026,65.53
4027,61.13
4028,53.93
4029,49.5
4030,53.82
4031,51.71
4032,55.94
4033,56.49
4034,58.71
4035,58.61
4036,52.74
4037,49.09
4038,49.46
4039,50.99
4040,51.48
4041,53.49
4042,56.02
4043,55.87
4044,57.96
4045,53.97
4046,52.88
4047,48.52
4048,49.04
4049,47.83
4050,45.63
4051,45.01
4052,44.97
4053,46.95
4054,47.82
4055,48.33
4056,46.95
4057,46.66
4058,45.76
4059,44.2
4060,45.33
4061,48.11
4062,47.07
4063,48.68
4064,51.86
4065,54.93
4066,58.31
4067,56.97
4068,58.39
4069,59.06
4070,63.72
4071,60.58
4072,62.25
4073,64.74
4074,60.72
4075,59.48
4076,61.15
4077,59.24
4078,58.45
4079,56.23
4080,55.18
4081,51.04
4082,48.45
4083,60.26
4084,62.23
4085,63.91
4086,60.03
4087,60.27
4088,65.12
4089,63.19
4090,69.92
4091,68.15
4092,69.89
4093,73.31
4094,74.47
4095,54.07
4096,53.51
4097,55.57
4098,55.28
4099,57.93
4100,59.22
4101,63.09
4102,63.04
4103,68.65
4104,73.3
4105,85.52
4106,86.23
4107,86.11
4108,87.91
4109,87.33
4110,95.25
4111,95.84
4112,94.63
4113,91.11
4114,102.04
4115,107.1
4116,105.63
4117,111.34
4118,109.18
4119,95.11
4120,102.4
4121,105.59
4122,107.47
4123,112.79
4124,115.62
4125,127.44
4126,142.65
4127,157.56
4128,150.03
4129,155.12
4130,136.07
4131,135.82
4132,132.98
4133,115.95
4134,112.06
4135,116.18
4136,127.83
4137,129.89
4138,147.67
4139,144.29
4140,151.34
4141,161.55
4142,160.02
4143,175.56
4144,202.55
4145,195.44
4146,208.64
4147,193.33
4148,193.28
4149,201.84
4150,192.15
4151,182.75
4152,185.18
4153,197.15
4154,203.35
4155,202.78
4156,190.27
4157,168.69
4158,176.58
4159,175.3
4160,198.04
4161,201.95
4162,193.82
4163,178.11
4164,173.85
4165,174.46
4166,175.47
4167,167.12
4168,156.57
4169,166.89
4170,168.49
4171,176.38
4172,176.72
4173,172.06
4174,167.81
4175,179.36
4176,176.36
4177,153.05
4178,147.99
4179,135.83
4180,136.45
4181,139.57
4182,151.71
4183,141.63
4184,139.2
4185,150.29
4186,159.82
4187,162.43
4188,172.42
4189,184.33
4190,180.66
4191,179.0
4192,168.88
4193,162.98
4194,158.67
4195,139.3
4196,130.97
4197,148.79
4198,157.53
4199,168.46
4200,169.24
4201,169.9
4202,179.66
4203,192.39
4204,181.51
4205,188.69
4206,184.86
4207,185.62
4208,193.21
4209,198.42
4210,202.6
4211,211.85
4212,208.2
4213,201.81
4214,198.59
4215,153.38
4216,171.9
4217,176.01
4218,197.29
4219,210.35
4220,193.88
4221,203.68
4222,209.66
4223,213.71
4224,193.39
4225,181.19
4226,166.17
4227,168.3
4228,169.64
4229,148.93
4230,137.86
4231,161.71
4232,158.12
4233,149.82
4234,171.55
4235,184.59
4236,201.39
4237,226.86
4238,238.66
4239,267.54
4240,257.82
4241,236.67
4242,229.72
4243,223.44
4244,220.1
4245,221.26
4246,255.49
4247,256.79
4248,274.04
4249,276.97
4250,276.4
4251,334.86
4252,323.45
4253,316.88
4254,318.47
4255,312.08
4256,239.76
4257,255.79
4258,247.16
4259,233.14
4260,239.16
4261,241.1
4262,220.55
4263,189.28
4264,176.9
4265,173.98
4266,166.99
4267,153.84
4268,159.58
4269,166.24
4270,154.03
4271,150.62
4272,158.6
4273,166.31
4274,170.22
4275,150.56
4276,164.25
4277,174.71
4278,186.43
4279,165.8
4280,168.75
4281,174.99
4282,194.54
4283,192.64
4284,210.84
4285,211.02
4286,211.93
4287,261.13
4288,271.66
4289,282.92
4290,296.31
4291,262.95
4292,285.99
4293,327.95
4294,376.61
4295,389.01
4296,313.71
4297,312.21
4298,340.75
4299,302.74
4300,329.42
4301,342.85
4302,372.85
4303,376.84
4304,413.75
4305,396.93
4306,368.8
4307,356.24
4308,371.01
4309,367.99
4310,362.63
4311,398.73
4312,377.6
4313,290.14
4314,243.19
4315,254.21
4316,263.35
4317,247.61
4318,207.56
4319,189.3
4320,176.24
4321,177.05
4322,165.5
4323,139.19
4324,123.47
4325,138.95
4326,138.19
4327,152.5
4328,149.95
4329,159.01
4330,183.07
4331,171.2
4332,175.63
4333,195.67
4334,212.48
4335,207.84
4336,213.65
4337,214.32
4338,204.73
4339,182.86
4340,192.89
4341,188.97
4342,192.27
4343,195.27
4344,209.37
4345,201.83
4346,188.87
4347,159.0
4348,138.4
4349,170.52
4350,162.52
4351,149.44
4352,155.63
4353,149.35
4354,169.44
4355,166.67
4356,169.53
4357,172.86
4358,173.81
4359,167.31
4360,185.76
4361,181.01
4362,162.51
4363,158.13
4364,167.97
4365,164.22
4366,163.4
4367,159.65
4368,169.77
4369,164.79
4370,171.26
4371,203.55
4372,184.44
4373,213.29
4374,217.77
4375,222.98
4376,224.08
4377,223.37
4378,262.38
4379,291.31
4380,325.55
4381,337.61
4382,332.46
4383,568.29
4384,619.63
4385,580.16
4386,605.17
4387,405.99
4388,398.76
4389,436.94
4390,422.72
4391,453.72
4392,509.38
4393,522.11
4394,510.98
4395,272.72
4396,267.93
4397,264.62
4398,272.91
4399,230.38
4400,229.98
4401,241.9
4402,255.24
4403,249.27
4404,251.67
4405,261.99
4406,259.91
4407,274.15
4408,277.78
4409,317.63
4410,313.45
4411,290.38
4412,315.2
4413,324.17
4414,309.46
4415,323.72
4416,338.07
4417,330.36
4418,340.71
4419,308.41
4420,328.95
4421,299.83
4422,288.06
4423,240.88
4424,254.07
4425,254.51
4426,275.2
4427,304.47
4428,303.97
4429,313.22
4430,310.25
4431,336.54
4432,356.53
4433,352.21
4434,378.15
4435,393.53
4436,375.75
4437,424.83
4438,466.55
4439,493.01
4440,492.01
4441,469.91
4442,503.87
4443,543.96
4444,518.15
4445,537.82
4446,547.99
4447,552.91
4448,550.45
4449,575.0
4450,562.33
4451,579.68
4452,626.47
4453,574.76
4454,576.63
4455,647.39
4456,645.0
4457,609.81
4458,563.33
4459,585.73
4460,675.86
4461,789.49
4462,846.54
4463,824.24
4464,809.34
4465,763.46
4466,784.62
4467,741.99
4468,764.15
4469,786.45
4470,820.74
4471,759.95
4472,695.43
4473,719.0
4474,704.47
4475,728.01
4476,757.34
4477,748.03
4478,729.57
4479,747.09
4480,754.75
4481,714.9
4482,739.77
4483,686.68
4484,785.44
4485,794.17
4486,823.81
4487,862.68
4488,857.43
4489,864.13
4490,867.54
4491,976.83
4492,914.87
4493,917.82
4494,940.43
4495,942.53
4496,986.01
4497,946.38
4498,943.97
4499,1043.2
4500,988.0
4501,970.74
4502,1022.78
4503,1074.94
4504,1073.02
4505,1060.4
4506,1153.83
4507,1052.07
4508,1010.97
4509,927.34
4510,912.21
4511,930.54
4512,1056.85
4513,1071.24
4514,1007.13
4515,866.66
4516,883.3
4517,741.38
4518,782.87
4519,906.13
4520,939.79
4521,963.2
4522,927.93
4523,997.4
4524,1023.99
4525,1233.57
4526,1166.0
4527,1146.47
4528,1037.49
4529,1014.2
4530,991.61
4531,994.1
4532,931.94
4533,1035.52
4534,1022.98
4535,942.59
4536,1004.68
4537,926.35
4538,932.67
4539,762.64
4540,761.58
4541,801.25
4542,759.21
4543,775.97
4544,773.12
4545,824.57
4546,881.33
4547,875.92
4548,863.68
4549,896.65
4550,993.56
4551,938.6
4552,857.13
4553,847.08
4554,751.72
4555,787.25
4556,881.23
4557,934.04
4558,909.62
4559,920.37
4560,970.14
4561,957.88
4562,998.87
4563,948.13
4564,929.62
4565,918.25
4566,822.56
4567,764.27
4568,858.4
4569,867.86
4570,865.73
4571,803.35
4572,789.36
4573,939.42
4574,1053.69
4575,1204.9
4576,1321.48
4577,1411.91
4578,1479.91
4579,1726.93
4580,1906.14
4581,2062.84
4582,1946.88
4583,2261.16
4584,2232.21
4585,1892.06
4586,1957.66
4587,1957.04
4588,1980.62
4589,2075.17
4590,2254.33
4591,2052.78
4592,2217.33
4593,2248.8
4594,2263.18
4595,2565.8
4596,2408.88
4597,2180.73
4598,2249.45
4599,2342.27
4600,2579.87
4601,2606.26
4602,2874.92
4603,2783.77
4604,2943.31
4605,3012.39
4606,3530.01
4607,3300.81
4608,3666.13
4609,3855.41
4610,3386.92
4611,4022.74
4612,3927.82
4613,4041.66
4614,3962.02
4615,4349.42
4616,4682.55
4617,4538.09
4618,5036.89
4619,5469.09
4620,5748.69
4621,6178.84
4622,6704.27
4623,4632.14
4624,4913.33
4625,4657.47
4626,5288.91
4627,5797.33
4628,4984.11
4629,4887.1
4630,4438.66
4631,5046.65
4632,4721.29
4633,5304.9
4634,5489.2
4635,5182.69
4636,4404.13
4637,4165.75
4638,2979.98
4639,1935.43
4640,1820.12
4641,2023.94
4642,1787.97
4643,1776.93
4644,2110.67
4645,2317.15
4646,2689.76
4647,2569.11
4648,3015.31
4649,3165.57
4650,3461.15
4651,3542.83
4652,3962.63
4653,3885.01
4654,3251.02
4655,3644.29
4656,4036.45
4657,3881.27
4658,3634.06
4659,3338.53
4660,3899.06
4661,3800.13
4662,4341.35
4663,4909.22
4664,5078.88
4665,6195.5
4666,5790.09
4667,5759.31
4668,5765.2
4669,5594.19
4670,5232.02
4671,5752.36
4672,5696.62
4673,5321.42
4674,3689.6
4675,4671.44
4676,4658.73
4677,4445.74
4678,5273.25
4679,4954.37
4680,4723.19
4681,4727.38
4682,3959.33
4683,4142.29
4684,4075.74
4685,4176.8
4686,4533.42
4687,4622.36
4688,4561.27
4689,4488.06
4690,4646.32
4691,4290.4
4692,4306.84
4693,4204.02
4694,4169.99
4695,3952.37
4696,3924.69
4697,4081.93
4698,4268.61
4699,4566.53
4700,4331.95
4701,4733.55
4702,4382.66
4703,4646.72
4704,4632.66
4705,4941.06
4706,4885.99
4707,4762.63
4708,4884.13
4709,5158.23
4710,4664.75
4711,4300.95
4712,4251.21
4713,3916.09
4714,3503.14
4715,4115.65
4716,3910.92
4717,4355.02
4718,4850.39
4719,4371.09
4720,3894.81
4721,3821.39
4722,3586.77
4723,3848.31
4724,3605.83
4725,3344.42
4726,3075.6
4727,3315.82
4728,3835.11
4729,4273.48
4730,4078.05
4731,4279.7
4732,4471.16
4733,4353.01
4734,4438.98
4735,4577.81
4736,5460.76
4737,5307.9
4738,5993.78
4739,5477.29
4740,5377.85
4741,5466.82
4742,5367.38
4743,5100.44
4744,5494.42
4745,5506.39
4746,5410.03
4747,5575.46
4748,5562.19
4749,6332.59
4750,6514.13
4751,6314.89
4752,6259.86
4753,5988.89
4754,6506.68
4755,6624.59
4756,6483.93
4757,5828.38
4758,5735.87
4759,5009.0
4760,4894.93
4761,4372.91
4762,4803.44
4763,5173.08
4764,5480.76
4765,5515.56
4766,4888.97
4767,5245.93
4768,5127.89
4769,4751.38
4770,5066.75
4771,5020.38
4772,5296.18
4773,5732.67
4774,5209.57
4775,4572.26
4776,3686.18
4777,4139.2
4778,4588.23
4779,5217.06
4780,5537.06
4781,6050.19
4782,6587.05
4783,7379.3
4784,8377.75
4785,9186.89
4786,9376.07
4787,10770.47
4788,10642.78
4789,11316.58
4790,12016.33
4791,11446.3
4792,11726.93
4793,11509.91
4794,11162.92
4795,12508.85
4796,12363.44
4797,13462.35
4798,12606.89
4799,13931.0
4800,14738.12
4801,12577.37
4802,12180.89
4803,
4804,0.8
4805,0.72
4806,0.54
4807,0.41
4808,0.69
4809,1.17
4810,1.69
4811,0.84
4812,0.85
4813,0.9
4814,0.76
4815,0.59
4816,0.65
4817,0.78
4818,0.95
4819,0.83
4820,1.01
4821,0.77
4822,0.77
4823,0.65
4824,0.54
4825,0.73
4826,0.69
4827,0.77
4828,0.7
4829,0.58
4830,0.53
4831,0.6
4832,0.55
4833,0.25
4834,0.48
4835,0.54
4836,0.68
4837,0.63
4838,0.75
4839,0.66
4840,0.87
4841,0.74
4842,0.49
4843,0.49
4844,0.41
4845,0.4
4846,0.43
4847,0.64
4848,0.78
4849,0.63
4850,0.69
4851,0.75
4852,0.77
4853,0.59
4854,0.58
4855,0.9
4856,1.13
4857,0.78
4858,0.66
4859,0.61
4860,1.46
4861,0.98
4862,1.16
4863,1.16
4864,0.9
4865,0.59
4866,0.43
4867,0.57
4868,0.58
4869,0.55
4870,0.4
4871,0.37
4872,0.39
4873,0.4
4874,0.35
4875,0.4
4876,0.5
4877,0.39
4878,0.45
4879,0.41
4880,0.46
4881,0.68
4882,0.31
4883,0.27
4884,0.22
4885,0.15
4886,0.24
4887,0.25
4888,0.29
4889,0.26
4890,0.41
4891,0.5
4892,0.45
4893,0.5
4894,0.35
4895,0.29
4896,0.28
4897,0.36
4898,0.39
4899,0.21
4900,
4901,0.86
4902,0.76
4903,0.56
4904,0.42
4905,0.55
4906,1.18
4907,0.99
4908,2.06
4909,0.94
4910,1.08
4911,0.74
4912,0.53
4913,0.69
4914,0.57
4915,0.73
4916,0.81
4917,0.99
4918,0.93
4919,0.86
4920,0.74
4921,0.54
4922,0.65
4923,0.8
4924,0.75
4925,0.69
4926,0.55
4927,0.49
4928,0.53
4929,0.73
4930,0.34
4931,0.46
4932,0.55
4933,0.81
4934,0.59
4935,0.67
4936,0.76
4937,0.64
4938,0.89
4939,0.69
4940,0.51
4941,0.42
4942,0.51
4943,0.43
4944,0.48
4945,0.65
4946,0.72
4947,0.77
4948,0.73
4949,0.66
4950,0.95
4951,0.75
4952,0.76
4953,1.09
4954,1.01
4955,0.71
4956,0.72
4957,0.82
4958,1.24
4959,1.03
4960,1.24
4961,0.93
4962,0.82
4963,0.64
4964,0.62
4965,0.57
4966,0.67
4967,0.47
4968,0.34
4969,0.4
4970,0.44
4971,0.35
4972,0.46
4973,0.49
4974,0.52
4975,0.41
4976,0.42
4977,0.48
4978,0.7
4979,0.31
4980,0.29
4981,0.27
4982,0.22
4983,0.26
4984,0.3
4985,0.24
4986,0.23
4987,0.38
4988,0.39
4989,0.43
4990,0.48
4991,0.48
4992,0.28
4993,0.26
4994,0.45
4995,0.32
4996,0.27
4997,
