,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
  1964,  22.5980,  18.5489,  18.0197,  21.5814,  17.0824,  13.9767
  1965,  48.7497,  40.8307,  44.7022,  25.4690,  16.9129,  27.1047
  1966,  -6.1666,  -5.6405,  -7.4245,  -7.3103,  -7.2842,  -4.0385
  1967, 110.2262,  89.0424,  99.2709,  41.3680,  25.9597,  33.5636
  1968,  63.9885,  38.4312,  41.1443,  25.9676,  14.9101,  14.1246
  1969, -33.0979, -26.6774, -28.0482, -17.3186, -13.8654, -11.9045
  1970, -18.4807,  -9.2792, -14.3101,   1.6718,   2.5390,  -5.2699
  1971,  17.1529,  24.4697,  25.9143,  13.9686,  12.7811,  25.8553
  1972,   2.7137,   5.0479,  -1.8829,   5.5798,   8.9885,  15.2696
  1973, -33.5750, -36.8482, -44.1070, -16.7916, -25.0687, -31.5609
  1974, -18.9667, -21.9618, -25.9439, -23.4423, -23.6346, -31.6092
  1975,  83.0000,  72.1459,  77.7026,  48.7474,  49.3674,  54.2393
  1976,  56.7933,  52.7112,  52.1787,  36.9106,  33.7724,  31.5907
  1977,  28.2056,  28.2607,  27.6211,  -2.5545,  -0.1568,   1.5179
  1978,  32.8288,  26.4239,  31.2684,   6.4368,   8.2619,  11.4350
  1979,  48.7113,  40.7276,  45.1413,  25.3620,  28.2371,  29.7246
  1980,  43.7814,  38.9945,  50.5827,  19.5898,  34.2974,  41.0759
  1981,  -3.5376,   8.5727,   3.7140,   5.8261,   3.2179,   1.1802
  1982,  22.4108,  34.2117,  30.3910,  28.7248,  21.6794,  20.5138
  1983,  42.7488,  44.5422,  33.4992,  25.4422,  25.8091,  19.6884
  1984, -20.6498,  -2.9564,  -7.3422,  -8.2242,   3.2987,   6.2345
  1985,  14.0943,  29.2235,  32.5112,  25.9691,  32.9570,  37.1772
  1986,   1.1473,   8.1454,   4.7131,  12.4045,  19.2173,  19.0926
  1987, -11.3362,  -5.4985, -12.4112,   0.3823,   2.9020,   1.1597
  1988,  16.4595,  28.7476,  27.7669,  18.8031,  21.9460,  20.6924
  1989,   6.9782,  14.9027,  17.8293,  29.2840,  27.7236,  24.4683
  1990, -22.4724, -17.3701, -23.2214, -15.3785,  -8.5180,  -8.7951
  1991,  63.9841,  47.8820,  59.3463,  34.6058,  36.9204,  45.2206
  1992,  32.0119,  26.7645,  27.0419,  14.5573,  14.6649,  17.6676
  1993,  29.1858,  22.4664,  21.5960,  21.4507,  16.5301,   8.4600
  1994,  -9.6925,   0.2365,  -2.8380,  -3.0593,  -0.5604,   0.4798
  1995,  32.8733,  27.1500,  31.2232,  33.3036,  31.9374,  37.1589
  1996,  15.2975,  24.9466,  21.7853,   8.9743,  19.1561,  22.2422
  1997,  13.8966,  35.1766,  29.7736,  23.5094,  28.2449,  30.0165
  1998,  -5.0516,  -5.6947,  -6.3362,  12.1039,   4.7853,  12.0152
  1999,  53.2511,  10.8578,  16.9408,  44.2005,   8.6635,  11.4827
  2000, -19.3944,   5.2454,  -2.9253, -26.6320,  19.5681,  13.8720
  2001,  32.4911,  34.7545,  34.9622, -13.3682,   9.9806,   7.0636
  2002, -18.7077,   5.0676,  -3.5522, -40.5356, -12.9110, -12.5388
  2003, 109.1557,  53.2073,  60.4906,  56.0037,  39.0214,  36.0936
  2004,  21.0151,  24.0569,  29.9508,  15.1964,  18.2127,  18.9448
  2005,  -1.0119,   8.7418,   9.5800,   7.8347,  12.3056,   9.5432
  2006,  14.5850,  19.9213,  22.9438,  14.9754,  13.4197,  13.0788
  2007, -10.4144,  -7.0418, -10.0134,   0.5416,   3.3326,   9.6112
  2008, -50.3338, -35.4417, -42.5095, -46.9283, -40.1279, -39.7092
  2009,  80.0941,  40.5599,  80.8009,  55.8777,  41.8145,  53.6746
  2010,  30.8473,  24.7106,  29.4081,  28.0006,  23.4868,  22.9771
  2011, -14.7219,  -5.0532, -12.1361,  -7.1677,   1.4526,   2.6160
  2012,  18.4027,  21.6134,  16.4564,  20.8310,  15.4973,  16.9209
  2013,  46.1375,  42.3567,  51.5864,  41.7735,  36.3034,  39.5611
  2014,   0.5136,   5.0629,   3.6049,   6.9778,   9.8964,  10.4177
  2015,  -8.5519,  -2.2934, -13.3344,  -2.2481,  -3.0021,  -4.5190
  2016,  12.6086,  34.4542,  26.3188,   9.4406,  19.6481,  16.3532
  2017,  19.6300,  11.7010,  12.9978,  23.8495,  20.5875,  21.5688
  2018, -21.4157, -10.6661, -16.8279, -11.2508,  -8.9799,  -8.5085
  2019,  20.7593,  22.3372,  13.8651,  30.5484,  30.9402,  31.5972
  2020,  60.8595,  11.1725,  21.7155,  31.2027,  14.3165,  19.7835
  2021,   9.7054,  50.1014,  43.2550,  -1.5041,  28.7477,  25.0108


  Number of Firms in Portfolios
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
196307,    306,    192,    196,     92,    208,    154
196308,    306,    192,    196,     92,    208,    154
196309,    306,    192,    196,     92,    208,    154
196310,    306,    192,    196,     92,    208,    154
196311,    306,    192,    196,     92,    208,    154
196312,    306,    192,    196,     92,    208,    154
196401,    306,    192,    196,     92,    208,    154
196402,    306,    192,    196,     92,    208,    154
196403,    306,    192,    196,     92,    208,    154
196404,    306,    192,    196,     92,    208,    154
196405,    306,    192,    196,     92,    208,    154
196406,    306,    192,    196,     92,    208,    154
196407,    319,    211,    197,     99,    207,    168
196408,    319,    211,    197,     99,    207,    168
196409,    319,    211,    197,     99,    207,    168
196410,    319,    211,    197,     99,    207,    168
196411,    319,    211,    197,     99,    207,    168
196412,    319,    211,    197,     99,    207,    168
196501,    319,    211,    197,     99,    207,    168
196502,    319,    211,    197,     99,    207,    168
196503,    319,    211,    197,     99,    207,    168
196504,    319,    211,    197,     99,    207,    168
196505,    319,    211,    197,     99,    207,    168
196506,    319,    211,    197,     99,    207,    168
196507,    355,    228,    220,    100,    236,    175
196508,    355,    228,    220,    100,    236,    175
196509,    355,    228,    220,    100,    236,    175
196510,    354,    228,    220,    100,    236,    175
196511,    354,    228,    220,    100,    236,    175
196512,    354,    228,    220,    100,    236,    175
196601,    354,    228,    220,    100,    236,    175
196602,    354,    228,    220,    100,    236,    175
196603,    354,    228,    220,    100,    236,    175
196604,    354,    228,    220,    100,    236,    175
196605,    354,    228,    220,    100,    236,    175
196606,    354,    228,    220,    100,    236,    175
196607,    378,    240,    249,    114,    240,    173
196608,    378,    240,    249,    114,    240,    173
196609,    378,    240,    249,    114,    240,    173
196610,    377,    240,    249,    114,    240,    173
196611,    377,    240,    249,    114,    240,    173
196612,    377,    240,    249,    114,    240,    173
196701,    377,    240,    249,    114,    240,    173
196702,    377,    240,    249,    114,    240,    173
196703,    377,    240,    249,    114,    240,    173
196704,    377,    240,    249,    114,    240,    173
196705,    377,    240,    249,    113,    240,    173
196706,    376,    240,    249,    112,    240,    173
196707,    383,    273,    288,    122,    238,    184
196708,    382,    273,    288,    122,    238,    184
196709,    382,    272,    288,    122,    238,    184
196710,    382,    272,    288,    122,    238,    184
196711,    382,    272,    288,    122,    238,    184
196712,    382,    272,    287,    122,    238,    184
196801,    380,    272,    287,    122,    237,    184
196802,    380,    272,    287,    122,    237,    184
196803,    380,    272,    287,    122,    237,    184
196804,    379,    272,    287,    122,    237,    183
196805,    379,    272,    287,    122,    237,    183
196806,    379,    272,    287,    122,    237,    182
196807,    412,    310,    330,    125,    230,    189
196808,    411,    310,    330,    125,    230,    189
196809,    411,    310,    330,    125,    229,    189
196810,    411,    310,    330,    125,    229,    189
196811,    411,    310,    330,    125,    229,    189
196812,    411,    310,    330,    125,    228,    189
196901,    410,    310,    330,    125,    228,    189
196902,    409,    310,    330,    125,    228,    189
196903,    409,    310,    330,    125,    228,    189
196904,    408,    310,    330,    125,    228,    188
196905,    408,    310,    330,    125,    228,    188
196906,    407,    310,    330,    125,    228,    188
196907,    474,    392,    330,    145,    243,    198
196908,    473,    391,    330,    145,    243,    198
196909,    473,    391,    330,    145,    243,    198
196910,    473,    391,    330,    145,    243,    198
196911,    473,    391,    330,    145,    243,    198
196912,    473,    391,    330,    145,    243,    198
197001,    472,    391,    330,    145,    243,    198
197002,    472,    391,    330,    145,    243,    198
197003,    472,    391,    329,    145,    243,    198
197004,    470,    389,    329,    145,    243,    198
197005,    468,    388,    329,    145,    243,    198
197006,    466,    388,    329,    145,    243,    197
197007,    511,    438,    361,    147,    254,    205
197008,    510,    436,    361,    147,    253,    205
197009,    510,    436,    361,    147,    253,    205
197010,    508,    435,    361,    147,    253,    205
197011,    507,    435,    360,    146,    253,    205
197012,    504,    434,    360,    146,    253,    205
197101,    503,    433,    359,    146,    253,    204
197102,    501,    433,    359,    145,    253,    203
197103,    500,    433,    359,    145,    253,    203
197104,    499,    432,    359,    145,    253,    203
197105,    495,    432,    357,    145,    253,    202
197106,    491,    432,    356,    144,    253,    202
197107,    558,    478,    349,    135,    258,    232
197108,    557,    477,    349,    135,    258,    232
197109,    556,    477,    349,    135,    258,    232
197110,    556,    477,    349,    135,    258,    232
197111,    555,    477,    348,    135,    258,    232
197112,    554,    476,    347,    135,    258,    232
197201,    551,    475,    346,    135,    258,    232
197202,    550,    475,    346,    135,    258,    232
197203,    548,    475,    345,    135,    258,    232
197204,    545,    475,    345,    135,    258,    231
197205,    544,    475,    345,    135,    258,    231
197206,    544,    474,    344,    135,    258,    231
197207,    591,    488,    380,    139,    271,    257
197208,    589,    487,    379,    139,    270,    257
197209,    587,    487,    379,    139,    270,    257
197210,    587,    486,    378,    139,    270,    257
197211,    585,    485,    378,    139,    270,    257
197212,    585,    484,    378,    139,    270,    257
197301,    584,    483,    376,    139,    270,    257
197302,    583,    481,    376,    139,    268,    257
197303,    582,    480,    375,    139,    268,    257
197304,    581,    479,    375,    139,    268,    257
197305,    574,    479,    373,    139,    268,    256
197306,    572,    479,    373,    139,    268,    255
197307,    944,    813,    844,    193,    350,    296
197308,    940,    810,    842,    193,    349,    296
197309,    937,    808,    842,    192,    349,    296
197310,    935,    808,    841,    192,    349,    296
197311,    927,    807,    840,    191,    349,    296
197312,    923,    805,    840,    191,    349,    296
197401,    916,    804,    837,    191,    348,    296
197402,    914,    803,    834,    191,    348,    295
197403,    908,    801,    834,    191,    348,    295
197404,    906,    798,    832,    191,    348,    295
197405,    900,    796,    829,    191,    347,    295
197406,    896,    793,    824,    190,    347,    295
197407,    913,    847,    862,    192,    338,    298
197408,    911,    843,    858,    192,    338,    297
197409,    907,    843,    852,    192,    337,    297
197410,    904,    842,    846,    192,    337,    297
197411,    900,    842,    843,    192,    337,    297
197412,    896,    841,    840,    192,    336,    297
197501,    890,    840,    840,    192,    336,    297
197502,    888,    839,    839,    192,    336,    296
197503,    886,    839,    838,    192,    336,    296
197504,    885,    837,    837,    192,    336,    296
197505,    884,    836,    837,    191,    336,    296
197506,    873,    833,    831,    191,    336,    295
197507,   1097,    929,    951,    192,    341,    278
197508,   1096,    929,    948,    192,    340,    278
197509,   1094,    929,    946,    192,    340,    278
197510,   1090,    927,    944,    192,    340,    278
197511,   1087,    925,    943,    192,    340,    278
197512,   1084,    920,    940,    192,    340,    278
197601,   1079,    917,    937,    192,    340,    278
197602,   1078,    914,    936,    190,    340,    278
197603,   1072,    913,    933,    190,    340,    278
197604,   1070,    912,    926,    190,    340,    278
197605,   1067,    908,    925,    189,    339,    278
197606,   1066,    907,    921,    189,    338,    278
197607,   1153,    928,    959,    172,    350,    284
197608,   1150,    922,    956,    172,    350,    284
197609,   1146,    918,    955,    172,    350,    284
197610,   1144,    917,    954,    172,    350,    284
197611,   1139,    915,    952,    172,    350,    284
197612,   1135,    912,    947,    172,    350,    283
197701,   1130,    908,    941,    171,    350,    283
197702,   1128,    907,    938,    171,    349,    281
197703,   1126,    902,    937,    171,    348,    281
197704,   1124,    902,    934,    171,    348,    281
197705,   1119,    900,    925,    171,    348,    281
197706,   1115,    899,    923,    170,    348,    281
197707,   1122,    973,    987,    202,    329,    272
197708,   1119,    971,    982,    202,    328,    271
197709,   1115,    968,    978,    202,    327,    271
197710,   1107,    966,    975,    202,    326,    271
197711,   1105,    964,    974,    202,    326,    270
197712,   1097,    958,    971,    201,    324,    270
197801,   1087,    951,    964,    201,    323,    270
197802,   1081,    948,    963,    201,    323,    270
197803,   1077,    944,    961,    201,    323,    270
197804,   1073,    938,    956,    201,    322,    270
197805,   1069,    930,    949,    200,    320,    269
197806,   1062,    923,    939,    200,    320,    268
197807,   1180,    955,    923,    199,    315,    273
197808,   1169,    951,    917,    199,    312,    272
197809,   1163,    947,    912,    198,    312,    272
197810,   1156,    943,    911,    198,    312,    270
197811,   1151,    940,    907,    196,    311,    270
197812,   1144,    936,    901,    196,    311,    270
197901,   1133,    928,    896,    196,    310,    268
197902,   1126,    926,    891,    194,    309,    267
197903,   1119,    924,    889,    194,    308,    267
197904,   1114,    915,    884,    194,    308,    266
197905,   1111,    912,    881,    194,    306,    266
197906,   1100,    905,    875,    193,    306,    265
197907,   1168,    976,    900,    205,    320,    251
197908,   1163,    967,    895,    205,    320,    250
197909,   1154,    964,    893,    203,    319,    250
197910,   1150,    963,    890,    203,    319,    250
197911,   1141,    959,    885,    202,    318,    250
197912,   1134,    952,    882,    202,    317,    249
198001,   1128,    940,    877,    200,    315,    248
198002,   1122,    935,    874,    199,    315,    247
198003,   1114,    931,    873,    198,    315,    247
198004,   1103,    926,    872,    198,    315,    247
198005,   1095,    922,    866,    196,    315,    247
198006,   1086,    918,    863,    196,    314,    247
198007,   1185,    949,    895,    203,    318,    259
198008,   1178,    946,    889,    203,    317,    259
198009,   1169,    940,    882,    203,    315,    259
198010,   1162,    939,    881,    203,    313,    259
198011,   1158,    937,    875,    200,    313,    259
198012,   1150,    935,    871,    200,    311,    259
198101,   1139,    932,    863,    200,    310,    259
198102,   1131,    929,    854,    199,    310,    259
198103,   1124,    924,    850,    199,    309,    259
198104,   1115,    919,    850,    198,    307,    257
198105,   1111,    918,    848,    197,    306,    256
198106,   1101,    911,    844,    196,    306,    255
198107,   1263,   1009,    940,    191,    294,    296
198108,   1259,   1006,    936,    190,    293,    294
198109,   1250,   1004,    931,    190,    291,    294
198110,   1242,    997,    929,    189,    291,    293
198111,   1238,    993,    926,    188,    291,    292
198112,   1232,    988,    920,    188,    290,    291
198201,   1225,    986,    915,    188,    288,    290
198202,   1215,    984,    909,    188,    288,    290
198203,   1205,    981,    905,    188,    285,    289
198204,   1194,    976,    902,    186,    284,    288
198205,   1187,    972,    898,    186,    284,    288
198206,   1178,    967,    895,    183,    282,    288
198207,   1527,    987,    845,    181,    309,    276
198208,   1519,    985,    844,    180,    308,    274
198209,   1504,    981,    837,    180,    306,    274
198210,   1493,    978,    833,    180,    306,    273
198211,   1474,    974,    829,    179,    306,    272
198212,   1467,    968,    826,    178,    304,    272
198301,   1451,    959,    819,    177,    303,    271
198302,   1442,    955,    814,    176,    302,    271
198303,   1434,    951,    809,    176,    302,    270
198304,   1424,    949,    806,    176,    302,    270
198305,   1407,    945,    804,    175,    302,    270
198306,   1390,    941,    803,    175,    302,    269
198307,   1619,   1013,    856,    177,    323,    289
198308,   1604,   1010,    851,    177,    323,    288
198309,   1597,   1003,    849,    176,    322,    287
198310,   1593,    998,    845,    176,    322,    286
198311,   1583,    996,    843,    176,    322,    286
198312,   1573,    993,    838,    174,    320,    285
198401,   1555,    988,    831,    174,    319,    284
198402,   1541,    980,    827,    174,    318,    283
198403,   1532,    976,    823,    174,    318,    283
198404,   1517,    973,    821,    174,    317,    283
198405,   1502,    970,    817,    174,    317,    283
198406,   1483,    960,    811,    174,    316,    282
198407,   1783,   1055,    971,    177,    329,    269
198408,   1771,   1054,    967,    176,    328,    268
198409,   1742,   1049,    960,    175,    325,    268
198410,   1722,   1039,    954,    174,    324,    266
198411,   1695,   1033,    950,    171,    322,    265
198412,   1678,   1029,    946,    171,    322,    263
198501,   1656,   1020,    939,    171,    321,    261
198502,   1638,   1012,    938,    171,    320,    260
198503,   1626,   1005,    935,    170,    320,    259
198504,   1609,   1001,    932,    170,    320,    259
198505,   1592,    992,    919,    169,    319,    258
198506,   1569,    983,    909,    168,    318,    257
198507,   1878,   1040,    892,    159,    326,    309
198508,   1848,   1037,    888,    159,    325,    307
198509,   1826,   1036,    886,    157,    323,    304
198510,   1803,   1029,    879,    156,    322,    304
198511,   1778,   1021,    873,    156,    319,    303
198512,   1751,   1014,    868,    156,    316,    301
198601,   1722,   1010,    865,    155,    314,    301
198602,   1707,   1006,    861,    155,    314,    299
198603,   1684,   1002,    852,    154,    313,    299
198604,   1664,    995,    848,    151,    312,    296
198605,   1642,    989,    841,    150,    310,    296
198606,   1624,    984,    833,    149,    310,    294
198607,   1950,    939,    930,    151,    322,    342
198608,   1932,    935,    923,    151,    321,    340
198609,   1905,    932,    917,    149,    321,    339
198610,   1877,    926,    913,    149,    317,    338
198611,   1840,    917,    909,    148,    317,    335
198612,   1808,    901,    887,    147,    314,    333
198701,   1790,    896,    877,    147,    314,    330
198702,   1786,    890,    876,    147,    312,    329
198703,   1767,    882,    873,    147,    310,    328
198704,   1755,    876,    869,    146,    308,    328
198705,   1742,    874,    864,    145,    308,    328
198706,   1724,    869,    862,    144,    307,    326
198707,   2060,    958,   1043,    150,    320,    321
198708,   2043,    948,   1038,    149,    319,    320
198709,   2022,    946,   1034,    148,    319,    318
198710,   1999,    938,   1025,    146,    319,    317
198711,   1974,    931,   1019,    146,    318,    315
198712,   1947,    925,   1012,    146,    317,    314
198801,   1928,    920,   1009,    146,    316,    313
198802,   1899,    915,   1000,    146,    316,    313
198803,   1884,    907,    989,    146,    314,    309
198804,   1861,    902,    980,    146,    313,    308
198805,   1829,    893,    971,    145,    312,    307
198806,   1812,    888,    963,    145,    309,    305
198807,   2128,    969,    965,    151,    318,    324
198808,   2098,    963,    956,    151,    317,    323
198809,   2076,    953,    946,    151,    317,    322
198810,   2061,    946,    937,    150,    315,    321
198811,   2032,    936,    931,    149,    314,    320
198812,   1995,    929,    918,    148,    311,    318
198901,   1976,    921,    911,    146,    310,    315
198902,   1956,    914,    904,    146,    310,    315
198903,   1934,    907,    895,    145,    309,    315
198904,   1920,    902,    889,    143,    308,    315
198905,   1898,    894,    880,    143,    308,    311
198906,   1875,    884,    872,    143,    307,    308
198907,   2107,    979,    795,    138,    311,    307
198908,   2084,    975,    787,    137,    310,    305
198909,   2058,    972,    781,    137,    310,    305
198910,   2039,    967,    778,    137,    309,    304
198911,   2020,    958,    772,    135,    309,    304
198912,   2006,    951,    770,    134,    309,    302
199001,   1988,    940,    766,    133,    308,    298
199002,   1968,    937,    762,    133,    308,    298
