,data
3757,0.6881
3758,0.6883
3759,0.6759
3760,0.6776
3761,0.6773
3762,0.6888
3763,0.6852
3764,0.6777
3765,0.6774
3766,0.6676
3767,0.4454
3768,0.4475
3769,0.447
3770,0.4414
3771,0.4384
3772,0.4373
3773,0.4369
3774,0.4366
3775,0.4336
3776,0.4314
3777,0.4279
3778,0.4239
3779,0.4774
3780,0.4772
3781,0.4825
3782,0.4808
3783,0.4864
3784,0.4863
3785,0.4817
3786,0.4878
3787,0.4984
3788,0.5018
3789,0.5119
3790,0.5154
3791,0.7212
3792,0.714
3793,0.702
3794,0.6991
3795,0.699
3796,0.7049
3797,0.6968
3798,0.7116
3799,0.715
3800,0.7179
3801,0.7178
3802,0.716
3803,1.0037
3804,1.0159
3805,1.0192
3806,1.0374
3807,1.0202
3808,1.0149
3809,1.0136
3810,1.0343
3811,1.0186
3812,1.0239
3813,1.0116
3814,1.0039
3815,0.9095
3816,0.9195
3817,0.9176
3818,0.9251
3819,0.9229
3820,0.924
3821,0.9284
3822,0.9404
3823,0.939
3824,0.9371
3825,0.9393
3826,0.9423
3827,0.7803
3828,0.7847
3829,0.7886
3830,0.7876
3831,0.7876
3832,0.7855
3833,0.7929
3834,0.7958
3835,0.8001
3836,0.797
3837,0.8031
3838,0.804
3839,0.7491
3840,0.7517
3841,0.7447
3842,0.7428
3843,0.7442
3844,0.744
3845,0.7385
3846,0.7455
3847,0.745
3848,0.7485
3849,0.7407
3850,0.7408
3851,0.6294
3852,0.6246
3853,0.6236
3854,0.6266
3855,0.6387
3856,0.6294
3857,0.6234
3858,0.6183
3859,0.6209
3860,0.6154
3861,0.6207
3862,0.6264
3863,0.6521
3864,0.6515
3865,0.6485
3866,0.6417
3867,0.6412
3868,0.6301
3869,0.6243
3870,0.6244
3871,0.6184
3872,0.6232
3873,0.622
3874,0.6213
3875,0.6896
3876,0.6883
3877,0.6815
3878,0.6768
3879,0.6724
3880,0.6533
3881,0.6619
3882,0.6735
3883,0.6803
3884,0.6793
3885,0.6794
3886,0.6705
3887,0.5004
3888,0.5036
3889,0.5097
3890,0.5157
3891,0.5078
3892,0.5144
3893,0.5162
3894,0.5173
3895,0.5231
3896,0.5253
3897,0.5224
3898,0.5255
3899,0.7882
3900,0.7822
3901,0.7874
3902,0.7904
3903,0.786
3904,0.7779
3905,0.7671
3906,0.7635
3907,0.7595
3908,0.7683
3909,0.7651
3910,0.7621
3911,0.4842
3912,0.498
3913,0.5062
3914,0.5071
3915,0.5164
3916,0.5129
3917,0.5165
3918,0.5301
3919,0.5384
3920,0.5426
3921,0.5433
3922,0.5435
3923,0.6044
3924,0.6089
3925,0.6037
3926,0.6112
3927,0.6162
3928,0.6234
3929,0.6263
3930,0.618
3931,0.615
3932,0.6193
3933,0.6229
3934,0.6219
3935,0.5085
3936,0.5072
3937,0.5102
3938,0.5144
3939,0.5124
3940,0.5085
3941,0.5076
3942,0.5043
3943,0.5041
3944,0.5065
3945,0.5047
3946,0.5037
3947,0.386
3948,0.3894
3949,0.3921
3950,0.398
3951,0.3959
3952,0.3908
3953,0.3876
3954,0.3854
3955,0.3767
3956,0.3758
3957,0.376
3958,0.3745
3959,0.3772
3960,0.3791
3961,0.3813
3962,0.3835
3963,0.3956
3964,0.4006
3965,0.3933
3966,0.3961
3967,0.3936
3968,0.391
3969,0.3911
3970,0.3948
3971,0.4548
3972,0.462
3973,0.4666
3974,0.4667
3975,0.4699
3976,0.4696
3977,0.4659
3978,0.4728
3979,0.4681
3980,0.4684
3981,0.4643
3982,0.4614
3983,0.4348
3984,0.4348
3985,0.4339
3986,0.4309
3987,0.4281
3988,0.4232
3989,0.4185
3990,0.4207
3991,0.4202
3992,0.4169
3993,0.4142
3994,0.4107
3995,0.5126
3996,0.506
3997,0.5129
3998,0.507
3999,0.4999
4000,0.4958
4001,0.4848
4002,0.4826
4003,0.4852
4004,0.4797
4005,0.4849
4006,0.4796
4007,0.514
4008,0.5089
4009,0.5071
4010,0.5063
4011,0.506
4012,0.5054
4013,0.4964
4014,0.5044
4015,0.5119
4016,0.5179
4017,0.5228
4018,0.5284
4019,0.4505
4020,0.4506
4021,0.4509
4022,0.4504
4023,0.4435
4024,0.4419
4025,0.441
4026,0.4457
4027,0.4554
4028,0.4551
4029,0.4547
4030,0.4409
4031,0.3717
4032,0.373
4033,0.3753
4034,0.3742
4035,0.3734
4036,0.3739
4037,0.3743
4038,0.377
4039,0.3748
4040,0.3772
4041,0.3786
4042,0.3818
4043,0.3896
4044,0.3903
4045,0.3883
4046,0.3846
4047,0.3814
4048,0.3819
4049,0.3765
4050,0.3782
4051,0.3771
4052,0.3747
4053,0.3787
4054,0.3795
4055,0.3601
4056,0.3561
4057,0.3576
4058,0.3527
4059,0.3523
4060,0.3526
4061,0.3489
4062,0.3487
4063,0.3478
4064,0.3473
4065,0.341
4066,0.3393
4067,0.3002
4068,0.3044
4069,0.3039
4070,0.3017
4071,0.3049
4072,0.3094
4073,0.3083
4074,0.3107
4075,0.3168
4076,0.3179
4077,0.3209
4078,0.3171
4079,0.2841
4080,0.2859
4081,0.2867
4082,0.2883
4083,0.2902
4084,0.292
4085,0.2892
4086,0.2894
4087,0.2908
4088,0.2906
4089,0.2927
4090,0.2935
4091,0.2726
4092,0.2725
4093,0.2751
4094,0.2718
4095,0.2731
4096,0.2718
4097,0.2681
4098,0.2684
4099,0.2643
4100,0.2634
4101,0.2674
4102,0.2678
4103,0.3541
4104,0.3535
4105,0.3552
4106,0.3473
4107,0.3472
4108,0.3409
4109,0.3338
4110,0.3416
4111,0.3369
4112,0.343
4113,0.3443
4114,0.3487
4115,0.4523
4116,0.4574
4117,0.4556
4118,0.4543
4119,0.4528
4120,0.4536
4121,0.4539
4122,0.4616
4123,0.4595
4124,0.4654
4125,0.4631
4126,0.4718
4127,0.3803
4128,0.3881
4129,0.3908
4130,0.3844
4131,0.3814
4132,0.3805
4133,0.3836
4134,0.3906
4135,0.395
4136,0.3967
4137,0.3955
4138,0.3943
4139,0.3853
4140,0.3794
4141,0.3789
4142,0.3732
4143,0.3652
4144,0.3696
4145,0.3688
4146,0.3664
4147,0.3674
4148,0.3627
4149,0.3625
4150,0.3678
4151,0.4104
4152,0.413
4153,0.4134
4154,0.4171
4155,0.412
4156,0.4125
4157,0.4166
4158,0.4211
4159,0.4216
4160,0.4208
4161,0.422
4162,0.4197
4163,0.3255
4164,0.327
4165,0.3218
4166,0.3191
4167,0.3154
4168,0.3164
4169,0.3193
4170,0.3165
4171,0.3163
4172,0.3185
4173,0.3216
4174,0.3211
4175,0.3084
4176,0.3096
4177,0.3104
4178,0.3106
4179,0.3092
4180,0.3054
4181,0.3051
4182,0.3092
4183,0.3094
4184,0.308
4185,0.3111
4186,0.3116
4187,0.2987
4188,0.2996
4189,0.298
4190,0.2997
4191,0.2982
4192,0.3002
4193,0.2997
4194,0.2987
4195,0.2972
4196,0.2926
4197,0.2906
4198,0.2894
4199,0.2706
4200,0.2678
4201,0.2645
4202,0.263
4203,0.2623
4204,0.2633
4205,0.2627
4206,0.2698
4207,0.2706
4208,0.2711
4209,0.2704
4210,0.2692
4211,0.407
4212,0.4237
4213,0.4325
4214,0.4345
4215,0.4583
4216,0.4508
4217,0.4564
4218,0.4411
4219,0.4222
4220,0.4213
4221,0.4275
4222,0.4288
4223,0.5132
4224,0.5337
4225,0.5554
4226,0.5696
4227,0.57
4228,0.5757
4229,0.5811
4230,0.5905
4231,0.5979
4232,0.5917
4233,0.606
4234,0.5934
4235,0.4169
4236,0.4247
4237,0.4305
4238,0.4263
4239,0.4306
4240,0.4276
4241,0.4312
4242,0.4293
4243,0.4287
4244,0.4236
4245,0.4222
4246,0.4176
4247,0.3376
4248,0.3362
4249,0.3352
4250,0.3356
4251,0.3339
4252,0.3313
4253,0.3326
4254,0.3292
4255,0.3297
4256,0.3288
4257,0.3296
4258,0.3318
4259,0.4052
4260,0.4004
4261,0.4016
4262,0.4058
4263,0.4112
4264,0.4088
4265,0.413
4266,0.4128
4267,0.413
4268,0.4138
4269,0.4193
4270,0.4207
4271,0.3353
4272,0.3386
4273,0.3363
4274,0.3322
4275,0.3362
4276,0.3315
4277,0.3323
4278,0.3315
4279,0.3317
4280,0.3371
4281,0.3406
4282,0.3411
4283,0.2865
4284,0.2857
4285,0.2857
4286,0.2832
4287,0.2815
4288,0.2807
4289,0.2831
4290,0.2803
4291,0.278
4292,0.2777
4293,0.2791
4294,0.2772
4295,0.2865
4296,0.2743
4297,0.2802
4298,0.2762
4299,0.2768
4300,0.276
4301,0.2694
4302,0.2694
4303,0.2678
4304,0.2735
4305,0.2751
4306,0.2732
4307,0.3645
4308,0.3679
4309,0.3766
4310,0.381
4311,0.374
4312,0.3759
4313,0.3761
4314,0.3752
4315,0.3752
4316,0.3729
4317,0.3676
4318,0.363
4319,0.3031
4320,0.2996
4321,0.2982
4322,0.2988
4323,0.2957
4324,0.2913
4325,0.292
4326,0.2957
4327,0.2962
4328,0.2968
4329,0.2985
4330,0.2943
4331,0.3003
4332,0.2996
4333,0.2983
4334,0.2979
4335,0.2984
4336,0.2951
4337,0.2895
4338,0.2936
4339,0.2984
4340,0.2948
4341,0.2957
4342,0.2897
4343,0.396
4344,0.3837
4345,0.3731
4346,0.3839
4347,0.3772
4348,0.3727
4349,0.38
4350,0.3601
4351,0.3566
4352,0.3341
4353,0.3408
4354,0.3352
4355,0.508
4356,0.4951
4357,0.5038
4358,0.4879
4359,0.4897
4360,0.5098
4361,0.5105
4362,0.525
4363,0.5369
4364,0.5333
4365,0.5255
4366,0.5405
4367,0.2781
4368,0.2769
4369,0.278
4370,0.2796
4371,0.2769
4372,0.2787
4373,0.2799
4374,0.2833
4375,0.2876
4376,0.2855
4377,0.2864
4378,0.2886
4379,
4380,
4381,
4382,
4383,0.6918
4384,0.6898
4385,0.6877
4386,0.6908
4387,0.6868
4388,0.6761
4389,0.673
4390,0.6799
4391,0.6722
4392,0.6767
4393,0.6791
4394,0.6815
4395,0.533
4396,0.5394
4397,0.5471
4398,0.5549
4399,0.5448
4400,0.5504
4401,0.5533
4402,0.5502
4403,0.5382
4404,0.5403
4405,0.5431
4406,0.5341
4407,0.5027
4408,0.5045
4409,0.502
4410,0.5023
4411,0.5076
4412,0.5097
4413,0.5141
4414,0.5148
4415,0.5244
4416,0.5352
4417,0.5358
4418,0.5295
4419,0.59
4420,0.5879
4421,0.5852
4422,0.5711
4423,0.5636
4424,0.5637
4425,0.5861
4426,0.5755
4427,0.5666
4428,0.5704
4429,0.5654
4430,0.5728
4431,0.49
4432,0.49
4433,0.4918
4434,0.4943
4435,0.4973
4436,0.4976
4437,0.5034
4438,0.5012
4439,0.5005
4440,0.5
4441,0.5002
4442,0.5025
4443,0.4869
4444,0.484
4445,0.4838
4446,0.4838
4447,0.4827
4448,0.483
4449,0.4824
4450,0.483
4451,0.4816
4452,0.4842
4453,0.484
4454,0.4838
4455,0.5236
4456,0.5234
4457,0.523
4458,0.5249
4459,0.5278
4460,0.5277
4461,0.5326
4462,0.5343
4463,0.5326
4464,0.5323
4465,0.5275
4466,0.524
4467,0.5389
4468,0.5313
4469,0.5368
4470,0.5489
4471,0.5374
4472,0.5337
4473,0.5353
4474,0.5418
4475,0.5371
4476,0.5465
4477,0.5454
4478,0.5508
4479,0.6665
4480,0.6587
4481,0.6553
4482,0.6362
4483,0.6189
4484,0.607
4485,0.5994
4486,0.6116
4487,0.6063
4488,0.59
4489,0.5819
4490,0.6068
4491,0.4372
4492,0.4343
4493,0.435
4494,0.4356
4495,0.4332
4496,0.434
4497,0.4313
4498,0.4309
4499,0.4298
4500,0.4301
4501,0.4254
4502,0.4268
4503,0.5298
4504,0.5201
4505,0.517
4506,0.516
4507,0.5213
4508,0.5376
4509,0.529
4510,0.528
4511,0.528
4512,0.5264
4513,0.5294
4514,0.5251
4515,0.4462
4516,0.4451
4517,0.4454
4518,0.44
4519,0.4419
4520,0.4408
4521,0.4385
4522,0.441
4523,0.4429
4524,0.4435
4525,0.444
4526,0.4477
4527,0.5833
4528,0.6068
4529,0.5942
4530,0.5991
4531,0.6026
4532,0.5762
4533,0.5909
4534,0.6124
4535,0.6346
4536,0.6518
4537,0.6507
4538,0.6452
4539,0.4956
4540,0.4938
4541,0.4891
4542,0.4828
4543,0.4759
4544,0.4732
4545,0.4765
4546,0.4716
4547,0.4689
4548,0.4682
4549,0.468
4550,0.4651
4551,0.508
4552,0.5083
4553,0.5078
4554,0.5073
4555,0.5065
4556,0.5037
4557,0.504
4558,0.5039
4559,0.5034
4560,0.5071
4561,0.506
4562,0.5076
4563,0.483
4564,0.4836
4565,0.4868
4566,0.4865
4567,0.48
4568,0.4806
4569,0.4811
4570,0.484
4571,0.4829
4572,0.4843
4573,0.4841
4574,0.4828
4575,0.5063
4576,0.5069
4577,0.5084
4578,0.506
4579,0.5014
4580,0.5052
4581,0.5083
4582,0.5198
4583,0.522
4584,0.5217
4585,0.5212
4586,0.5177
4587,0.5009
4588,0.4993
4589,0.5024
4590,0.5033
4591,0.502
4592,0.5043
4593,0.5024
4594,0.5016
4595,0.5006
4596,0.5015
4597,0.5007
4598,0.5022
4599,0.506
4600,0.506
4601,0.502
4602,0.4988
4603,0.5029
4604,0.5026
4605,0.4989
4606,0.5009
4607,0.5015
4608,0.4991
4609,0.502
4610,0.5008
4611,0.473
4612,0.4735
4613,0.4701
4614,0.4694
4615,0.4708
4616,0.4746
4617,0.4735
4618,0.4787
4619,0.4784
4620,0.475
4621,0.4762
4622,0.4785
4623,0.4942
4624,0.491
4625,0.4891
4626,0.4826
4627,0.4756
4628,0.4771
4629,0.4651
4630,0.463
4631,0.4587
4632,0.4527
4633,0.4498
4634,0.4513
4635,0.4709
4636,0.4697
4637,0.4697
4638,0.4673
4639,0.4672
4640,0.4666
4641,0.4647
4642,0.4698
4643,0.4729
4644,0.471
4645,0.4725
4646,0.4717
4647,0.5162
4648,0.511
4649,0.5178
4650,0.5193
4651,0.5168
4652,0.5204
4653,0.5202
4654,0.5194
4655,0.5193
4656,0.5175
4657,0.5123
4658,0.5097
4659,0.718
4660,0.699
4661,0.6927
4662,0.6981
4663,0.6893
4664,0.6874
4665,0.6564
4666,0.6557
4667,0.6844
4668,0.6817
4669,0.6803
4670,0.6774
4671,0.5925
4672,0.5914
4673,0.5833
4674,0.5826
4675,0.5714
4676,0.5617
4677,0.552
4678,0.5564
4679,0.5589
4680,0.5434
4681,0.5468
4682,0.5438
4683,0.519
4684,0.5068
4685,0.5015
4686,0.5031
4687,0.5057
4688,0.5066
4689,0.5208
4690,0.4876
4691,0.4911
4692,0.491
4693,0.4935
4694,0.4868
4695,0.6545
4696,0.6646
4697,0.6734
4698,0.6767
4699,0.6828
4700,0.6932
4701,0.6968
4702,0.6771
4703,0.7043
4704,0.724
4705,0.7197
4706,0.7261
4707,0.5183
4708,0.5156
4709,0.5167
4710,0.5152
4711,0.5132
4712,0.5139
4713,0.5111
4714,0.5127
4715,0.5117
4716,0.5107
4717,0.5125
4718,0.5129
4719,0.544
4720,0.5471
4721,0.5443
4722,0.5503
4723,0.5548
4724,0.554
4725,0.5571
4726,0.5655
4727,0.5615
4728,0.5552
4729,0.5512
4730,0.5422
4731,0.8563
4732,0.8813
4733,0.8691
4734,0.8467
4735,0.8409
4736,0.8597
4737,0.8582
4738,0.8926
4739,0.8708
4740,0.8478
4741,0.8208
4742,0.839
4743,0.8908
4744,0.8843
4745,0.8914
4746,0.9304
4747,0.9321
4748,0.9257
4749,0.9025
4750,0.9325
4751,0.9054
4752,0.8778
4753,0.8997
4754,0.8771
4755,1.347
4756,1.3054
4757,1.2189
4758,1.2407
4759,1.2326
4760,1.234
4761,1.2223
4762,1.2234
4763,1.2433
4764,1.2338
4765,1.2348
4766,1.1826
4767,0.7317
4768,0.7243
4769,0.7351
4770,0.736
4771,0.7736
4772,0.773
4773,0.7732
4774,0.6367
4775,0.6371
4776,0.6411
4777,0.6432
4778,0.6483
4779,4.385
4780,4.469
4781,4.9592
4782,5.2956
4783,5.0343
4784,5.3204
4785,4.9028
4786,5.0198
4787,4.956
4788,4.2178
4789,3.5281
4790,2.994
4791,1.1729
4792,1.1645
4793,1.1553
4794,1.1248
4795,1.1251
4796,1.096
4797,1.0737
4798,1.0944
4799,1.1328
4800,1.1396
4801,1.1378
4802,1.1248
4803,1.2814
4804,1.3776
4805,1.4114
4806,1.4387
4807,1.4421
4808,1.4482
4809,1.4269
4810,1.4423
4811,1.4711
4812,1.4323
4813,0.9146
4814,0.9229
4815,0.8328
4816,0.8325
4817,0.83
4818,0.8334
4819,0.8292
4820,0.8291
4821,0.8751
4822,0.915
4823,0.9313
4824,0.882
4825,0.8768
4826,0.8446
4827,4.2512
4828,4.1652
4829,3.913
4830,3.7137
4831,0.7703
4832,0.743
4833,0.7232
4834,0.7466
4835,0.7138
4836,0.695
4837,0.7004
4838,0.6901
4839,0.6624
4840,0.6611
4841,0.6565
4842,0.6511
4843,0.6529
4844,0.6559
4845,0.6527
4846,0.6545
4847,0.6514
4848,0.652
4849,0.6517
4850,0.656
4851,0.7946
4852,0.7966
4853,0.7981
4854,0.7913
4855,0.7699
4856,0.7803
4857,0.7881
4858,0.7847
4859,0.7777
4860,0.7834
4861,0.8106
4862,0.7957
4863,7.1669
4864,8.1011
4865,7.5601
4866,8.5611
4867,8.5116
4868,8.4465
4869,7.8945
4870,7.1565
4871,6.9719
4872,7.5038
4873,11.0495
4874,10.1564
4875,0.7091
4876,0.7041
4877,0.7188
4878,0.6834
4879,0.679
4880,0.6916
4881,0.6981
4882,0.6927
4883,0.6853
4884,0.6931
4885,0.6919
4886,0.6677
4887,0.7261
4888,0.727
4889,0.7193
4890,0.7268
4891,0.7274
4892,0.7362
4893,0.7373
4894,0.7331
4895,0.7419
4896,0.7365
4897,0.7418
4898,0.7462
4899,0.9604
4900,0.9647
4901,0.9551
4902,0.9211
4903,0.9539
4904,0.9362
4905,0.9618
4906,0.9649
4907,0.9804
4908,0.982
4909,1.0087
4910,1.0396
4911,1.4066
4912,1.3509
4913,1.3679
4914,1.4135
4915,1.5256
4916,1.6785
4917,1.7246
4918,1.9334
4919,2.3436
4920,2.545
4921,2.6842
4922,3.1936
4923,1.2073
4924,1.2351
4925,1.242
4926,1.0645
4927,0.9038
4928,0.9607
4929,0.9791
4930,0.9256
4931,0.9484
4932,1.0004
4933,1.004
4934,1.0161
4935,1.2532
4936,1.2762
4937,1.2961
4938,1.2995
4939,1.2559
4940,1.2099
4941,1.2412
4942,1.2712
4943,1.2929
4944,1.3131
4945,1.3445
4946,1.3425
4947,0.917
4948,0.8844
4949,0.8685
4950,0.8944
4951,0.8923
4952,0.9075
4953,0.9336
4954,0.938
4955,0.9483
4956,0.9587
4957,0.9516
4958,0.9388
4959,0.876
4960,0.8574
4961,0.8676
4962,0.8574
4963,0.8251
4964,0.8268
4965,0.817
4966,0.8472
4967,0.8458
4968,0.9294
4969,0.9348
4970,0.9736
4971,1.1951
4972,1.209
4973,1.2126
4974,1.1686
4975,1.1732
4976,1.1315
4977,1.1548
4978,1.1711
4979,1.1506
4980,1.176
4981,1.1853
4982,1.1911
4983,1.1924
4984,1.2618
4985,1.2187
4986,1.2876
4987,1.1944
4988,1.1674
4989,1.212
4990,1.1432
4991,1.1473
4992,1.1467
4993,1.1661
4994,1.2197
4995,0.7377
4996,0.7364
4997,0.7591
4998,0.7581
4999,0.7481
5000,0.7553
5001,0.7541
5002,0.7613
5003,0.7759
5004,0.7691
5005,0.7774
5006,0.7659
5007,0.9188
5008,0.9192
5009,0.9151
5010,0.905
5011,0.8999
5012,0.8779
5013,0.8858
5014,0.8923
5015,0.8973
5016,0.8867
5017,0.8951
5018,0.9122
5019,0.8675
5020,0.8909
5021,0.8564
5022,0.8577
5023,0.828
5024,0.8376
5025,0.8311
5026,0.8289
5027,0.8398
5028,0.8214
5029,0.8035
5030,0.8179
5031,1.2881
5032,1.3119
5033,1.3351
5034,1.316
5035,1.3042
5036,1.3041
5037,1.3169
5038,1.3465
5039,1.3637
5040,1.1871
5041,1.2044
5042,1.1738
5043,0.8073
5044,0.8055
5045,0.8101
5046,0.8223
5047,0.7931
5048,0.7951
5049,0.789
5050,0.7964
5051,0.8002
5052,0.798
5053,0.7973
5054,0.7908
5055,1.1515
5056,1.154
5057,1.1207
5058,1.1367
5059,1.1158
5060,1.067
5061,1.0357
5062,1.0388
5063,0.9704
5064,0.9068
5065,0.9211
5066,0.9088
5067,1.2898
5068,1.278
5069,1.2415
5070,1.2385
5071,1.3302
5072,1.2814
5073,1.215
5074,1.1795
5075,1.1898
5076,1.1535
5077,1.1676
5078,1.1714
5079,0.9508
5080,0.9309
5081,0.922
5082,0.9165
5083,0.8848
5084,0.8948
5085,0.895
5086,0.904
5087,0.8979
5088,0.9068
5089,0.9344
5090,0.7963
5091,
5092,
5093,
5094,
5095,0.1423
5096,0.14
5097,0.1411
5098,0.1407
5099,0.1372
5100,0.1359
5101,0.1368
5102,0.1357
5103,0.1356
5104,0.1323
5105,0.1302
5106,0.1257
5107,0.153
5108,0.1543
5109,0.1527
5110,0.1528
5111,0.1508
5112,0.1509
5113,0.1518
5114,0.1502
5115,0.1503
5116,0.1476
5117,0.1475
5118,0.1469
5119,0.1516
5120,0.1527
5121,0.1528
5122,0.1523
5123,0.1538
5124,0.1535
5125,0.1538
5126,0.1541
5127,0.1549
5128,0.1544
5129,0.1561
5130,0.1575
5131,0.2377
5132,0.2394
5133,0.2361
5134,0.2326
5135,0.2325
5136,0.2359
5137,0.2437
5138,0.248
5139,0.2504
5140,0.2477
5141,0.2452
5142,0.2444
5143,0.2343
5144,0.2319
5145,0.2277
5146,0.2277
5147,0.2283
5148,0.2307
5149,0.2336
5150,0.2301
5151,0.2265
5152,0.2259
5153,0.2301
5154,0.2309
5155,0.2263
5156,0.2222
5157,0.2238
5158,0.2227
5159,0.2234
5160,0.2248
5161,0.2256
5162,0.2267
5163,0.2222
5164,0.2201
5165,0.2219
5166,0.2192
5167,0.3072
5168,0.3044
5169,0.3079
5170,0.3065
5171,0.3121
5172,0.3126
5173,0.3155
5174,0.3125
5175,0.312
5176,0.3056
5177,0.2921
5178,0.287
5179,0.2951
5180,0.2948
5181,0.2979
5182,0.3092
5183,0.3048
5184,0.3009
5185,0.3012
5186,0.302
5187,0.3011
5188,0.3049
5189,0.3016
5190,0.3032
5191,0.177
5192,0.1769
5193,0.1785
5194,0.1827
5195,0.1829
5196,0.1828
5197,0.1832
5198,0.183
5199,0.1823
5200,0.184
5201,0.1832
5202,0.1859
5203,0.1529
5204,0.1505
5205,0.1495
5206,0.151
5207,0.1498
5208,0.1485
5209,0.1479
5210,0.1431
5211,0.1404
5212,0.137
5213,0.1321
5214,0.1298
5215,0.2119
5216,0.2203
5217,0.2206
5218,0.2221
5219,0.2179
5220,0.2112
5221,0.2134
5222,0.2085
5223,0.2092
5224,0.2077
5225,0.2081
5226,0.207
5227,0.2167
5228,0.2119
5229,0.2097
5230,0.2013
5231,0.2027
5232,0.2021
5233,0.198
5234,0.2007
5235,0.2023
5236,0.2048
5237,0.2064
5238,0.2076
5239,0.2109
5240,0.2095
5241,0.2094
5242,0.209
5243,0.2071
5244,0.206
5245,0.2052
5246,0.2042
5247,0.2045
5248,0.2045
5249,0.2041
5250,0.2047
5251,0.137
5252,0.1372
5253,0.1361
5254,0.1374
5255,0.1354
5256,0.1354
5257,0.1325
5258,0.1319
5259,0.1313
5260,0.1318
5261,0.1296
5262,0.1285
5263,0.1737
5264,0.1723
5265,0.1738
5266,0.173
5267,0.1723
5268,0.171
5269,0.1723
5270,0.1705
5271,0.1692
5272,0.1666
5273,0.1694
5274,0.1692
5275,0.1935
5276,0.1932
5277,0.1938
5278,0.1932
5279,0.1879
5280,0.1886
5281,0.1917
5282,0.1912
5283,0.1896
5284,0.1897
5285,0.1894
5286,0.1899
5287,0.2453
5288,0.245
5289,0.2453
5290,0.2468
5291,0.247
5292,0.2515
5293,0.2509
5294,0.2516
5295,0.2532
5296,0.2499
5297,0.2489
5298,0.2499
5299,0.2456
5300,0.246
5301,0.2487
5302,0.2497
5303,0.2514
5304,0.2573
5305,0.2545
5306,0.2514
5307,0.2482
5308,0.2494
5309,0.2487
5310,0.2545
5311,0.2254
5312,0.2242
5313,0.2218
5314,0.2186
5315,0.22
5316,0.2193
5317,0.2151
5318,0.2162
5319,0.2158
5320,0.2145
5321,0.214
5322,0.2126
5323,0.2358
5324,0.2326
5325,0.2309
5326,0.2272
5327,0.231
5328,0.2338
5329,0.2333
5330,0.2347
5331,0.2326
5332,0.2306
5333,0.2297
5334,0.2324
5335,0.1804
5336,0.1793
5337,0.1788
5338,0.1752
5339,0.1696
5340,0.1692
5341,0.1683
5342,0.1654
5343,0.1638
5344,0.1616
5345,0.1607
5346,0.1597
5347,0.1938
5348,0.1912
5349,0.1924
5350,0.1859
5351,0.1847
5352,0.1827
5353,0.1826
5354,0.1849
5355,0.1874
5356,0.1852
5357,0.1811
5358,0.1778
5359,0.211
5360,0.2123
5361,0.2104
5362,0.2067
5363,0.2068
5364,0.213
5365,0.2096
5366,0.2125
5367,0.2129
5368,0.2123
5369,0.2135
5370,0.2147
5371,0.2344
5372,0.2327
5373,0.2319
5374,0.227
5375,0.2289
5376,0.2287
5377,0.2294
5378,0.2307
5379,0.2325
5380,0.2334
5381,0.2346
5382,0.2363
5383,0.2543
5384,0.2538
5385,0.2558
5386,0.2585
5387,0.247
5388,0.2432
5389,0.247
5390,0.2443
5391,0.2417
5392,0.2457
5393,0.2468
5394,0.2505
5395,0.2431
5396,0.2375
5397,0.2322
5398,0.2296
5399,0.2309
5400,0.2318
5401,0.2302
5402,0.2314
5403,0.2314
5404,0.2321
5405,0.233
5406,0.2322
5407,0.2066
5408,0.2088
5409,0.2058
5410,0.207
5411,0.2082
5412,0.206
5413,0.207
5414,0.2059
5415,0.207
5416,0.2101
5417,0.2113
5418,0.214
5419,0.1986
5420,0.1937
5421,0.1907
5422,0.1875
5423,0.1838
5424,0.1911
5425,0.1933
5426,0.1972
5427,0.1966
5428,0.1979
5429,0.1949
5430,0.1932
5431,0.1774
5432,0.1791
5433,0.1803
5434,0.1811
5435,0.1812
5436,0.1817
5437,0.1838
5438,0.1825
5439,0.1848
5440,0.1772
5441,0.1727
5442,0.1702
5443,0.1606
5444,0.158
5445,0.1559
5446,0.155
5447,0.1574
5448,0.1592
5449,0.159
5450,0.1573
5451,0.1511
5452,0.1514
5453,0.1527
5454,0.1594
5455,0.1623
5456,0.161
5457,0.1583
5458,0.161
5459,0.1601
5460,0.1623
5461,0.1613
5462,0.1627
5463,0.1622
5464,0.1605
5465,0.1567
5466,0.1549
5467,0.2168
5468,0.217
5469,0.2211
5470,0.224
5471,0.226
5472,0.2257
5473,0.2258
5474,0.2273
5475,0.2269
5476,0.2305
5477,0.2291
5478,0.2284
5479,0.203
5480,0.2028
5481,0.2015
5482,0.2026
5483,0.1992
5484,0.1999
5485,0.1973
5486,0.1984
5487,0.1991
5488,0.2007
5489,0.2053
5490,0.2056
5491,0.2408
5492,0.2371
5493,0.2353
5494,0.2367
5495,0.2309
5496,0.2311
5497,0.2362
5498,0.2425
5499,0.2389
5500,0.2323
5501,0.2184
5502,0.2217
5503,0.2149
5504,0.2119
5505,0.2109
5506,0.212
5507,0.2091
5508,0.2052
5509,0.2045
5510,0.2016
5511,0.205
5512,0.2063
5513,0.2057
5514,0.2031
5515,0.248
5516,0.2469
5517,0.2328
5518,0.2393
5519,0.2371
5520,0.2345
5521,0.2419
5522,0.2436
5523,0.2345
5524,0.2332
5525,0.2328
5526,0.2363
5527,0.2708
5528,0.2658
5529,0.2689
5530,0.2687
5531,0.2657
5532,0.2819
5533,0.2881
5534,0.288
