,data
3671,10.2
3672,10.63
3673,10.66
3674,10.88
3675,9.07
3676,9.14
3677,9.74
3678,10.02
3679,10.48
3680,11.14
3681,10.71
3682,11.0
3683,10.62
3684,10.17
3685,10.12
3686,8.96
3687,11.75
3688,11.43
3689,11.28
3690,10.39
3691,8.3
3692,6.69
3693,6.27
3694,6.74
3695,6.61
3696,6.99
3697,6.34
3698,5.97
3699,7.46
3700,8.04
3701,7.68
3702,6.51
3703,6.1
3704,5.68
3705,4.81
3706,5.44
3707,5.92
3708,5.79
3709,4.82
3710,4.43
3711,4.08
3712,3.84
3713,4.02
3714,2.9
3715,3.08
3716,2.69
3717,2.39
3718,2.36
3719,2.52
3720,2.37
3721,1.88
3722,1.65
3723,0.96
3724,1.32
3725,1.78
3726,1.75
3727,1.53
3728,1.47
3729,1.18
3730,1.27
3731,0.93
3732,1.06
3733,1.36
3734,2.41
3735,3.57
3736,3.25
3737,3.5
3738,3.27
3739,2.86
3740,2.94
3741,3.19
3742,3.97
3743,3.97
3744,4.04
3745,4.32
3746,3.93
3747,2.93
3748,2.34
3749,2.68
3750,2.62
3751,2.47
3752,3.08
3753,3.24
3754,2.95
3755,2.9
3756,2.57
3757,2.82
3758,2.76
3759,3.21
3760,3.6
3761,3.91
3762,4.32
3763,4.72
3764,5.0
3765,5.44
3766,6.34
3767,6.45
3768,6.42
3769,5.17
3770,5.43
3771,5.54
3772,6.14
3773,6.05
3774,6.29
3775,6.39
3776,7.21
3777,7.35
3778,8.17
3779,7.98
3780,7.71
3781,7.0
3782,6.96
3783,7.44
3784,8.3
3785,7.66
3786,5.8
3787,5.13
3788,4.54
3789,3.84
3790,3.98
3791,4.44
3792,3.06
3793,3.69
3794,3.26
3795,4.13
3796,4.52
3797,4.37
3798,4.43
3799,5.06
3800,4.72
3801,5.25
3802,5.05
3803,5.02
3804,4.0
3805,3.94
3806,4.21
3807,4.17
3808,4.87
3809,4.11
3810,5.78
3811,5.65
3812,5.29
3813,5.52
3814,5.33
3815,5.4
3816,5.54
3817,5.63
3818,4.33
3819,4.26
3820,4.43
3821,4.56
3822,4.87
3823,5.2
3824,5.21
3825,5.0
3826,4.77
3827,4.77
3828,4.72
3829,4.35
3830,4.47
3831,4.9
3832,5.55
3833,5.5
3834,5.34
3835,4.75
3836,4.55
3837,4.12
3838,4.48
3839,4.45
3840,4.21
3841,3.9
3842,3.85
3843,3.69
3844,3.83
3845,3.76
3846,3.93
3847,4.34
3848,4.34
3849,4.33
3850,4.86
3851,5.62
3852,6.37
3853,6.32
3854,7.28
3855,7.29
3856,7.0
3857,6.99
3858,7.33
3859,7.08
3860,6.48
3861,6.9
3862,7.19
3863,7.31
3864,7.39
3865,7.28
3866,7.55
3867,8.21
3868,8.14
3869,8.32
3870,8.52
3871,8.4
3872,8.55
3873,9.11
3874,9.52
3875,10.18
3876,9.75
3877,10.39
3878,10.68
3879,10.04
3880,9.89
3881,10.37
3882,10.69
3883,11.36
3884,12.86
3885,13.46
3886,14.43
3887,13.67
3888,14.13
3889,14.72
3890,15.58
3891,15.46
3892,14.74
3893,13.61
3894,11.63
3895,11.15
3896,10.54
3897,10.93
3898,11.63
3899,11.28
3900,10.75
3901,9.68
3902,8.94
3903,9.31
3904,9.73
3905,9.41
3906,9.31
3907,9.58
3908,9.0
3909,8.84
3910,8.54
3911,7.87
3912,8.26
3913,8.6
3914,9.24
3915,10.47
3916,9.82
3917,9.66
3918,9.48
3919,9.66
3920,8.67
3921,8.62
3922,8.72
3923,7.96
3924,8.39
3925,8.05
3926,7.72
3927,7.74
3928,8.06
3929,8.1
3930,8.43
3931,8.92
3932,8.65
3933,9.03
3934,9.92
3935,10.14
3936,10.0
3937,10.77
3938,10.88
3939,10.23
3940,10.3
3941,10.79
3942,11.3
3943,11.6
3944,11.51
3945,12.5
3946,13.11
3947,13.28
3948,12.88
3949,13.28
3950,12.89
3951,12.67
3952,13.31
3953,13.76
3954,14.05
3955,13.7
3956,13.66
3957,13.91
3958,14.17
3959,13.89
3960,13.89
3961,13.19
3962,13.4
3963,12.92
3964,13.14
3965,13.06
3966,12.75
3967,12.44
3968,13.15
3969,13.33
3970,13.86
3971,14.05
3972,13.58
3973,13.14
3974,13.08
3975,13.1
3976,13.02
3977,12.45
3978,12.66
3979,12.76
3980,12.91
3981,12.63
3982,13.18
3983,13.42
3984,13.67
3985,13.47
3986,13.75
3987,15.23
3988,15.77
3989,15.4
3990,15.98
3991,15.37
3992,16.68
3993,17.82
3994,17.38
3995,17.9
3996,18.06
3997,18.18
3998,17.88
3999,21.42
4000,20.46
4001,20.73
4002,20.11
4003,19.39
4004,20.45
4005,20.41
4006,19.92
4007,20.39
4008,20.28
4009,20.51
4010,19.57
4011,22.01
4012,22.35
4013,21.96
4014,20.89
4015,20.76
4016,20.8
4017,21.2
4018,21.61
4019,20.37
4020,20.78
4021,21.25
4022,21.95
4023,20.69
4024,20.32
4025,19.35
4026,17.95
4027,16.71
4028,16.97
4029,15.82
4030,17.75
4031,17.82
4032,19.14
4033,20.07
4034,20.9
4035,22.58
4036,23.02
4037,23.92
4038,24.26
4039,26.81
4040,28.13
4041,29.61
4042,30.79
4043,32.52
4044,33.27
4045,34.52
4046,34.22
4047,32.59
4048,34.21
4049,33.16
4050,31.44
4051,32.55
4052,34.43
4053,34.24
4054,32.58
4055,33.1
4056,31.77
4057,32.34
4058,32.98
4059,29.01
4060,28.07
4061,28.02
4062,25.84
4063,24.02
4064,25.54
4065,27.27
4066,30.07
4067,32.58
4068,36.03
4069,36.79
4070,37.33
4071,36.16
4072,36.41
4073,37.64
4074,35.61
4075,35.07
4076,36.02
4077,34.25
4078,33.08
4079,33.53
4080,33.34
4081,30.56
4082,26.75
4083,30.56
4084,32.63
4085,35.08
4086,32.08
4087,30.51
4088,35.03
4089,33.89
4090,36.44
4091,34.94
4092,34.74
4093,35.51
4094,36.2
4095,37.33
4096,36.42
4097,38.26
4098,36.66
4099,37.15
4100,35.55
4101,34.93
4102,34.41
4103,34.86
4104,35.71
4105,35.35
4106,36.47
4107,43.16
4108,43.22
4109,42.34
4110,43.56
4111,43.05
4112,42.53
4113,43.06
4114,46.33
4115,47.75
4116,48.81
4117,48.86
4118,49.26
4119,42.79
4120,44.36
4121,47.52
4122,50.2
4123,52.19
4124,52.86
4125,54.35
4126,56.82
4127,59.74
4128,60.3
4129,61.82
4130,55.78
4131,51.48
4132,49.8
4133,43.38
4134,42.47
4135,39.73
4136,42.72
4137,44.66
4138,52.18
4139,53.81
4140,57.41
4141,58.51
4142,57.71
4143,58.31
4144,62.46
4145,61.8
4146,64.83
4147,63.82
4148,64.39
4149,72.0
4150,68.74
4151,63.57
4152,62.95
4153,74.72
4154,83.3
4155,82.64
4156,75.09
4157,76.28
4158,81.59
4159,81.28
4160,89.19
4161,89.04
4162,86.48
4163,76.97
4164,80.06
4165,81.61
4166,80.39
4167,79.34
4168,70.78
4169,75.85
4170,76.99
4171,85.39
4172,82.37
4173,78.18
4174,72.68
4175,74.46
4176,70.08
4177,54.46
4178,47.67
4179,44.37
4180,47.35
4181,51.83
4182,61.01
4183,58.02
4184,58.59
4185,63.56
4186,68.47
4187,71.36
4188,77.09
4189,78.58
4190,76.24
4191,70.73
4192,66.27
4193,68.76
4194,70.21
4195,66.17
4196,64.86
4197,73.14
4198,79.17
4199,83.2
4200,84.82
4201,84.95
4202,84.57
4203,71.37
4204,67.48
4205,67.1
4206,64.71
4207,62.04
4208,64.59
4209,64.18
4210,57.33
4211,49.4
4212,46.9
4213,40.34
4214,35.77
4215,44.61
4216,54.17
4217,52.53
4218,58.3
4219,56.36
4220,43.06
4221,42.76
4222,44.41
4223,44.49
4224,43.79
4225,40.09
4226,37.59
4227,36.53
4228,33.77
4229,30.4
4230,26.66
4231,30.91
4232,29.33
4233,27.32
4234,33.23
4235,36.0
4236,38.33
4237,40.67
4238,45.56
4239,46.09
4240,44.56
4241,42.19
4242,40.72
4243,41.39
4244,41.26
4245,40.2
4246,45.44
4247,48.68
4248,49.09
4249,48.47
4250,48.14
4251,54.31
4252,53.72
4253,51.25
4254,53.33
4255,51.78
4256,52.81
4257,57.54
4258,57.18
4259,56.07
4260,56.28
4261,56.84
4262,57.2
4263,66.14
4264,65.29
4265,65.5
4266,66.14
4267,62.58
4268,67.88
4269,69.81
4270,65.97
4271,66.98
4272,71.0
4273,78.07
4274,82.72
4275,74.42
4276,80.36
4277,87.77
4278,86.21
4279,64.78
4280,71.71
4281,73.67
4282,80.11
4283,77.11
4284,85.91
4285,87.21
4286,84.54
4287,78.69
4288,80.09
4289,86.64
4290,87.1
4291,79.13
4292,87.68
4293,95.26
4294,101.49
4295,99.71
4296,79.44
4297,84.17
4298,91.55
4299,86.46
4300,98.86
4301,106.72
4302,111.36
4303,118.65
4304,134.49
4305,127.29
4306,121.42
4307,121.08
4308,130.71
4309,133.04
4310,141.31
4311,118.49
4312,115.46
4313,103.34
4314,92.58
4315,102.71
4316,104.22
4317,101.82
4318,95.59
4319,88.38
4320,84.85
4321,90.42
4322,86.36
4323,91.31
4324,87.94
4325,94.78
4326,96.72
4327,113.43
4328,124.37
4329,124.18
4330,134.36
4331,141.12
4332,143.36
4333,155.12
4334,164.61
4335,171.83
4336,159.07
4337,150.69
4338,151.71
4339,136.18
4340,144.3
4341,139.33
4342,130.68
4343,121.07
4344,120.89
4345,119.04
4346,111.56
4347,140.8
4348,133.38
4349,154.54
4350,145.9
4351,141.42
4352,133.15
4353,135.74
4354,157.56
4355,162.06
4356,154.73
4357,149.77
4358,155.39
4359,154.37
4360,159.43
4361,156.18
4362,144.44
4363,150.26
4364,164.22
4365,172.26
4366,173.65
4367,186.48
4368,192.89
4369,197.43
4370,203.65
4371,195.49
4372,173.05
4373,177.27
4374,161.42
4375,171.15
4376,171.07
4377,165.43
4378,187.83
4379,205.78
4380,207.16
4381,199.0
4382,196.83
4383,206.96
4384,210.52
4385,216.16
4386,211.81
4387,142.67
4388,132.02
4389,146.45
4390,148.99
4391,161.32
4392,164.56
4393,168.68
4394,159.7
4395,162.32
4396,158.06
4397,150.87
4398,154.38
4399,150.75
4400,143.75
4401,150.97
4402,156.6
4403,157.21
4404,160.55
4405,167.85
4406,175.86
4407,186.71
4408,195.35
4409,200.94
4410,204.88
4411,195.25
4412,195.79
4413,196.28
4414,178.62
4415,184.74
4416,193.51
4417,185.62
4418,204.72
4419,184.02
4420,173.03
4421,147.67
4422,131.2
4423,121.73
4424,136.68
4425,142.08
4426,155.77
4427,174.96
4428,187.87
4429,185.0
4430,194.67
4431,174.8
4432,181.7
4433,188.86
4434,189.84
4435,194.19
4436,184.83
4437,205.85
4438,222.38
4439,222.49
4440,204.99
4441,192.13
4442,191.68
4443,192.11
4444,197.37
4445,189.57
4446,192.51
4447,201.44
4448,220.08
4449,223.42
4450,221.76
4451,204.05
4452,205.22
4453,199.96
4454,213.3
4455,253.65
4456,254.79
4457,263.33
4458,272.97
4459,283.87
4460,274.27
4461,280.5
4462,283.84
4463,282.36
4464,261.97
4465,257.56
4466,251.49
4467,244.64
4468,250.1
4469,273.98
4470,273.85
4471,279.19
4472,270.48
4473,274.03
4474,268.45
4475,277.37
4476,289.64
4477,290.4
4478,293.49
4479,266.55
4480,290.6
4481,292.85
4482,296.55
4483,275.95
4484,288.56
4485,295.92
4486,293.06
4487,308.3
4488,314.14
4489,346.03
4490,367.88
4491,335.1
4492,283.81
4493,305.99
4494,323.42
4495,307.95
4496,310.1
4497,315.79
4498,329.54
4499,298.99
4500,270.92
4501,259.33
4502,303.32
4503,387.9
4504,410.22
4505,424.48
4506,456.78
4507,427.39
4508,412.91
4509,407.18
4510,408.1
4511,443.76
4512,462.5
4513,464.88
4514,423.33
4515,433.88
4516,398.54
4517,295.88
4518,331.78
4519,349.06
4520,379.2
4521,408.66
4522,436.23
4523,396.81
4524,394.83
4525,439.2
4526,438.89
4527,401.62
4528,394.14
4529,380.62
4530,378.95
4531,384.25
4532,430.05
4533,500.42
4534,501.3
4535,640.77
4536,558.83
4537,487.7
4538,421.6
4539,363.16
4540,336.67
4541,362.98
4542,349.07
4543,315.49
4544,256.37
4545,256.55
4546,292.63
4547,251.71
4548,235.68
4549,263.99
4550,269.05
4551,469.36
4552,420.39
4553,378.07
4554,306.01
4555,340.02
4556,374.82
4557,405.1
4558,379.63
4559,343.85
4560,375.63
4561,357.81
4562,329.33
4563,529.53
4564,445.44
4565,447.24
4566,410.71
4567,454.21
4568,513.37
4569,460.76
4570,444.87
4571,432.22
4572,440.43
4573,490.82
4574,557.21
4575,535.3
4576,581.59
4577,606.82
4578,591.41
4579,642.49
4580,657.89
4581,671.78
4582,684.36
4583,691.66
4584,703.34
4585,674.21
4586,681.94
4587,786.78
4588,721.02
4589,688.33
4590,743.4
4591,769.74
4592,824.77
4593,854.45
4594,806.64
4595,825.49
4596,788.91
4597,728.65
4598,796.75
4599,898.66
4600,963.56
4601,941.5
4602,943.75
4603,906.89
4604,954.3
4605,954.76
4606,1025.24
4607,1022.38
4608,1050.03
4609,1048.09
4610,982.8
4611,1038.02
4612,985.12
4613,1015.83
4614,1011.87
4615,1068.8
4616,1089.14
4617,1063.54
4618,1084.97
4619,1069.34
4620,1079.85
4621,1105.38
4622,1135.9
4623,1142.12
4624,1093.19
4625,1116.42
4626,1149.13
4627,1187.13
4628,1108.52
4629,1113.68
4630,1006.74
4631,957.38
4632,953.89
4633,966.25
4634,1034.79
4635,776.64
4636,793.43
4637,828.73
4638,758.18
4639,584.05
4640,521.59
4641,544.15
4642,506.84
4643,454.75
4644,494.76
4645,571.52
4646,601.16
4647,543.72
4648,576.01
4649,575.83
4650,622.9
4651,576.55
4652,590.69
4653,645.68
4654,624.49
4655,637.24
4656,681.66
4657,695.18
4658,661.91
4659,701.7
4660,750.1
4661,699.34
4662,795.54
4663,818.93
4664,836.18
4665,895.23
4666,900.4
4667,948.36
4668,978.53
4669,1018.27
4670,999.34
4671,962.6
4672,928.15
4673,834.49
4674,746.52
4675,880.31
4676,882.49
4677,870.41
4678,941.31
4679,979.01
4680,997.77
4681,995.17
4682,939.01
4683,886.88
4684,850.19
4685,863.52
4686,909.88
4687,855.33
4688,842.14
4689,867.1
4690,931.04
4691,941.27
4692,980.77
4693,971.84
4694,1024.89
4695,1080.73
4696,1157.8
4697,1147.7
4698,1229.85
4699,1236.33
4700,1311.01
4701,1340.97
4702,1343.96
4703,1401.45
4704,1345.45
4705,1255.48
4706,1251.13
4707,1237.59
4708,1172.32
4709,1239.59
4710,1177.51
4711,1275.15
4712,1296.98
4713,1299.05
4714,1274.14
4715,1366.3
4716,1409.34
4717,1354.29
4718,1394.07
4719,1220.26
4720,1217.86
4721,1091.56
4722,983.64
4723,1012.26
4724,1084.85
4725,1052.09
4726,865.6
4727,850.33
4728,919.68
4729,962.15
4730,996.85
4731,1055.04
4732,1142.44
4733,1138.4
4734,1200.48
4735,1080.96
4736,1181.66
4737,1150.03
4738,1175.75
4739,1241.43
4740,1291.33
4741,1338.36
4742,1339.75
4743,1214.12
4744,1206.33
4745,1196.99
4746,1268.62
4747,1271.03
4748,1295.78
4749,1287.49
4750,1328.28
4751,1273.24
4752,1296.64
4753,1302.88
4754,1412.96
4755,1431.45
4756,1454.98
4757,1565.77
4758,1536.44
4759,1341.79
4760,1383.05
4761,1205.49
4762,1307.85
4763,1392.47
4764,1386.2
4765,1427.97
4766,1302.96
4767,1280.29
4768,1243.35
4769,1228.42
4770,1197.99
4771,1243.28
4772,1341.59
4773,1394.09
4774,1354.76
4775,1250.24
4776,1003.62
4777,1197.99
4778,1320.35
4779,1025.15
4780,1029.99
4781,1108.71
4782,1101.6
4783,1076.39
4784,1310.77
4785,1457.09
4786,1633.45
4787,1700.97
4788,1606.98
4789,1659.44
4790,1627.08
4791,1867.09
4792,1727.75
4793,1760.56
4794,1666.1
4795,1699.65
4796,1552.23
4797,1547.26
4798,1284.53
4799,1283.64
4800,1298.58
4801,1066.25
4802,1023.7
4803,
4804,
4805,
4806,
4807,
4808,0.4055
4809,0.4064
4810,0.4052
4811,0.3998
4812,0.3991
4813,0.3937
4814,0.3934
4815,0.397
4816,0.3971
4817,0.4033
4818,0.405
4819,0.4192
4820,0.4129
4821,0.4108
4822,0.4123
4823,0.4137
4824,0.4182
4825,0.4178
4826,0.3909
4827,0.3911
4828,0.3941
4829,0.3994
4830,0.4024
4831,0.3945
4832,0.3654
4833,0.3635
4834,0.3633
4835,0.363
4836,0.358
4837,0.3556
4838,0.3548
4839,0.3531
4840,0.3527
4841,0.3531
4842,0.3506
4843,0.347
4844,0.2755
4845,0.2741
4846,0.2735
4847,0.2706
4848,0.2695
4849,0.2693
4850,0.2687
4851,0.2663
4852,0.2702
4853,0.2673
4854,0.2699
4855,0.2722
4856,0.4264
4857,0.426
4858,0.4232
4859,0.4249
4860,0.423
4861,0.4243
4862,0.4246
4863,0.4246
4864,0.4314
4865,0.4296
4866,0.4298
4867,0.4277
4868,0.6323
4869,0.6298
4870,0.6303
4871,0.6311
4872,0.6237
4873,0.6146
4874,0.6181
4875,0.6188
4876,0.6175
4877,0.6172
4878,0.6302
4879,0.6371
4880,0.9416
4881,0.9215
4882,0.9278
4883,0.9319
4884,0.9329
4885,0.9379
4886,0.9648
4887,0.9498
4888,0.9112
4889,0.9399
4890,0.938
4891,0.9112
4892,1.0268
4893,1.0398
4894,1.0581
4895,1.041
4896,1.0497
4897,1.0599
4898,1.0747
4899,1.0867
4900,1.0699
4901,1.0628
4902,1.0659
4903,1.0824
4904,0.4573
4905,0.4459
4906,0.46
4907,0.4661
4908,0.4698
4909,0.4838
4910,0.4879
4911,0.4841
4912,0.4924
4913,0.5051
4914,0.5034
4915,0.5249
4916,0.4754
4917,0.4759
4918,0.4736
4919,0.4768
4920,0.4751
4921,0.4715
4922,0.472
4923,0.4659
4924,0.4699
4925,0.469
4926,0.4689
4927,0.4713
4928,0.3621
4929,0.3581
4930,0.3594
4931,0.3606
4932,0.3596
4933,0.3597
4934,0.3586
4935,0.359
4936,0.3573
4937,0.3589
4938,0.3589
4939,0.362
4940,0.2979
4941,0.2975
4942,0.2972
4943,0.2985
4944,0.2994
4945,0.2981
4946,0.3007
4947,0.3008
4948,0.2998
4949,0.3013
4950,0.2996
4951,0.3007
4952,0.5621
4953,0.5701
4954,0.5609
4955,0.561
4956,0.5554
4957,0.5497
4958,0.5467
4959,0.5443
4960,0.5431
4961,0.5397
4962,0.5405
4963,0.5419
4964,0.4102
4965,0.4147
4966,0.4134
4967,0.4054
4968,0.4074
4969,0.4123
4970,0.412
4971,0.4111
4972,0.4139
4973,0.4133
4974,0.4102
4975,0.4116
4976,0.4355
4977,0.4337
4978,0.434
4979,0.4355
4980,0.4316
4981,0.4208
4982,0.4239
4983,0.4309
4984,0.4282
4985,0.4281
4986,0.4303
4987,0.4306
4988,0.5151
4989,0.5124
4990,0.5121
4991,0.5114
4992,0.5316
4993,0.533
4994,0.534
4995,0.5331
4996,0.5323
4997,0.5341
4998,0.5321
4999,0.5323
5000,0.8116
5001,0.8125
5002,0.8118
5003,0.809
5004,0.8086
5005,0.8096
5006,0.807
5007,0.8077
5008,0.8069
5009,0.8079
5010,0.8079
5011,0.8092
5012,0.6626
5013,0.6645
5014,0.6606
5015,0.6576
5016,0.658
5017,0.6604
5018,0.6587
5019,0.6589
5020,0.6576
5021,0.6565
5022,0.6575
5023,0.6561
5024,0.5638
5025,0.5635
5026,0.5673
5027,0.5687
5028,0.5694
5029,0.5691
5030,0.57
5031,0.5723
5032,0.5706
5033,0.5692
5034,0.5716
5035,0.5748
5036,0.4668
5037,0.4657
5038,0.4647
5039,0.4671
5040,0.4661
5041,0.4676
5042,0.4716
5043,0.4729
5044,0.471
5045,0.4726
5046,0.4722
5047,0.4715
5048,0.323
5049,0.3235
5050,0.3252
5051,0.3263
5052,0.3258
5053,0.3262
5054,0.3285
5055,0.3301
5056,0.3295
5057,0.3303
5058,0.3291
5059,0.3283
5060,0.4141
5061,0.415
5062,0.4159
5063,0.4158
5064,0.4163
5065,0.4178
5066,0.4185
5067,0.4165
5068,0.4169
5069,0.4152
5070,0.4179
5071,0.4168
5072,0.5269
5073,0.5266
5074,0.5278
5075,0.5274
5076,0.5296
5077,0.5306
5078,0.5302
5079,0.5294
5080,0.5294
5081,0.5267
5082,0.5276
5083,0.5297
5084,0.6523
5085,0.6461
5086,0.6518
5087,0.648
5088,0.6398
5089,0.6407
5090,0.65
5091,0.6419
5092,0.6404
5093,0.6435
5094,0.6432
5095,0.6463
5096,0.5487
5097,0.5483
5098,0.5511
5099,0.5516
5100,0.5513
5101,0.5525
5102,0.5507
5103,0.5486
5104,0.5516
5105,0.5533
5106,0.5524
5107,0.5534
5108,0.5117
5109,0.5142
5110,0.5146
5111,0.5147
5112,0.5147
5113,0.5169
5114,0.5134
5115,0.5145
5116,0.5165
5117,0.515
5118,0.512
5119,0.5133
5120,0.4944
5121,0.4944
5122,0.4932
5123,0.4938
5124,0.4929
5125,0.4938
5126,0.4937
5127,0.4937
5128,0.4946
5129,0.4929
5130,0.4925
5131,0.4931
5132,0.4951
5133,0.4955
5134,0.4925
5135,0.4948
5136,0.495
5137,0.4941
5138,0.4927
5139,0.4944
5140,0.4949
5141,0.494
5142,0.4947
5143,0.4951
5144,0.5395
5145,0.5397
5146,0.5384
5147,0.5367
5148,0.5371
5149,0.5405
5150,0.5456
5151,0.5415
5152,0.5417
5153,0.5314
5154,0.5295
5155,0.5296
5156,0.3802
5157,0.3832
5158,0.3811
5159,0.3851
5160,0.3842
5161,0.3811
5162,0.3807
5163,0.3801
5164,0.3795
5165,0.38
5166,0.3802
5167,0.3852
5168,0.3687
5169,0.3697
5170,0.3684
5171,0.3677
5172,0.3683
5173,0.3665
5174,0.3669
5175,0.3679
5176,0.3671
5177,0.368
5178,0.3641
5179,0.3649
5180,0.4393
5181,0.4396
5182,0.4385
5183,0.4384
5184,0.4371
5185,0.4373
5186,0.4365
5187,0.4381
5188,0.4376
5189,0.4394
5190,0.4395
5191,0.4396
5192,0.4591
5193,0.4585
5194,0.4563
5195,0.4577
5196,0.4517
5197,0.4518
5198,0.4493
5199,0.4507
5200,0.449
5201,0.4519
5202,0.4516
5203,0.4524
5204,0.3548
5205,0.3527
5206,0.3535
5207,0.3544
5208,0.353
5209,0.3554
5210,0.3558
5211,0.3566
5212,0.3578
5213,0.3587
5214,0.3603
5215,0.3587
5216,0.3196
5217,0.3209
5218,0.3194
5219,0.3198
5220,0.3216
5221,0.3205
5222,0.3203
5223,0.3199
5224,0.3199
5225,0.3218
5226,0.3237
5227,0.3229
5228,0.3377
5229,0.3372
5230,0.3375
5231,0.3372
5232,0.3384
5233,0.3375
5234,0.3375
5235,0.338
5236,0.3373
5237,0.3366
5238,0.3385
5239,0.3384
5240,0.2621
5241,0.2593
5242,0.2571
5243,0.2593
5244,0.2591
5245,0.26
5246,0.2583
5247,0.2604
5248,0.2592
5249,0.2601
5250,0.2613
5251,0.2607
5252,0.3173
5253,0.3169
5254,0.3174
5255,0.3181
5256,0.317
5257,0.318
5258,0.3164
5259,0.3157
5260,0.3168
5261,0.3177
5262,0.3153
5263,0.3174
5264,0.2775
5265,0.2788
5266,0.2813
5267,0.2801
5268,0.285
5269,0.2876
5270,0.2856
5271,0.2864
5272,0.2842
5273,0.2848
5274,0.2847
5275,0.2839
5276,0.2916
5277,0.2905
5278,0.289
5279,0.2878
5280,0.2863
5281,0.2838
5282,0.2824
5283,0.2795
5284,0.2759
5285,0.2723
5286,0.2714
5287,0.2754
5288,0.253
5289,0.2534
5290,0.2555
5291,0.2576
5292,0.255
5293,0.2533
5294,0.2526
5295,0.2528
5296,0.2538
5297,0.2551
5298,0.2526
5299,0.2535
5300,0.2684
5301,0.27
5302,0.2722
5303,0.272
5304,0.2739
5305,0.274
5306,0.2716
5307,0.2728
5308,0.2736
5309,0.2745
5310,0.2747
5311,0.2768
5312,0.1957
5313,0.1957
5314,0.1966
5315,0.1965
5316,0.1979
5317,0.1958
5318,0.1961
5319,0.1963
5320,0.1981
5321,0.1977
5322,0.1997
5323,0.1999
5324,0.1701
5325,0.1709
5326,0.17
5327,0.17
5328,0.1702
5329,0.1711
5330,0.1706
5331,0.1727
5332,0.1734
5333,0.1747
5334,0.1784
5335,0.1776
5336,0.222
5337,0.2229
5338,0.2231
5339,0.2207
5340,0.221
5341,0.2209
5342,0.2218
5343,0.2254
5344,0.2249
5345,0.2237
5346,0.2228
5347,0.2201
5348,0.2774
5349,0.279
5350,0.2781
5351,0.2767
5352,0.2777
5353,0.2746
5354,0.2736
5355,0.2712
5356,0.273
5357,0.2727
5358,0.2709
5359,0.2693
5360,0.2443
5361,0.2455
5362,0.2456
5363,0.2453
5364,0.2453
5365,0.2466
5366,0.2444
5367,0.2445
5368,0.2473
5369,0.2487
5370,0.2489
5371,0.2489
5372,0.2219
5373,0.2191
5374,0.2158
5375,0.2165
5376,0.2154
5377,0.2171
5378,0.2144
5379,0.2128
5380,0.2096
5381,0.2089
5382,0.2125
5383,0.2109
5384,0.4208
5385,0.4232
5386,0.425
5387,0.432
5388,0.4303
5389,0.4317
5390,0.4276
5391,0.4327
5392,0.4251
5393,0.4263
5394,0.4277
5395,0.4253
5396,0.6824
5397,0.6883
5398,0.6982
5399,0.6909
5400,0.6838
5401,0.6848
5402,0.6852
5403,0.6843
5404,0.6888
5405,0.6864
5406,0.6865
5407,0.6853
5408,0.4924
5409,0.4941
5410,0.4985
5411,0.5033
5412,0.5041
5413,0.5055
5414,0.5076
5415,0.5085
5416,0.5095
5417,0.5095
5418,0.5073
5419,0.5091
5420,0.4395
5421,0.44
5422,0.44
5423,0.4409
5424,0.4431
5425,0.4451
5426,0.4449
5427,0.4459
5428,0.4457
5429,0.4436
5430,0.4438
5431,0.447
5432,0.4581
5433,0.4553
5434,0.452
5435,0.454
5436,0.4585
5437,0.4573
5438,0.4592
5439,0.4589
5440,0.4606
5441,0.4547
5442,0.453
5443,0.456
5444,0.4694
5445,0.4698
5446,0.4711
5447,0.4725
5448,0.4764
5449,0.4748
5450,0.4735
5451,0.4703
5452,0.4699
5453,0.4714
5454,0.476
5455,0.4767
5456,0.3521
5457,0.3543
5458,0.3533
5459,0.3518
5460,0.3476
5461,0.3443
5462,0.3471
5463,0.3506
5464,0.3521
5465,0.3516
5466,0.3525
5467,0.3503
5468,0.2897
5469,0.2864
5470,0.288
5471,0.2911
5472,0.2907
5473,0.2939
5474,0.3009
5475,0.2993
5476,0.3027
5477,0.3038
5478,0.3033
5479,0.3046
5480,0.3467
5481,0.3458
5482,0.35
5483,0.349
5484,0.348
5485,0.3449
5486,0.346
5487,0.3453
5488,0.3491
5489,0.3498
5490,0.3491
5491,0.3493
5492,0.2817
5493,0.2853
5494,0.2871
5495,0.2894
5496,0.2928
5497,0.293
5498,0.296
5499,0.2952
5500,0.2965
5501,0.296
5502,0.2976
5503,0.3001
5504,0.2583
5505,0.2585
5506,0.2588
5507,0.2596
5508,0.2595
5509,0.2596
5510,0.2614
5511,0.26
5512,0.2597
5513,0.2588
5514,0.2598
5515,0.2609
5516,0.3243
5517,0.3255
5518,0.3253
5519,0.3242
5520,0.3236
5521,0.3218
5522,0.3228
5523,0.3233
5524,0.3226
5525,0.3238
5526,0.3227
5527,0.3224
5528,0.2672
5529,0.2687
5530,0.2689
5531,0.2685
5532,0.2693
5533,0.2686
5534,0.2695
5535,0.271
5536,0.2697
5537,0.269
5538,0.2702
5539,0.2706
5540,0.246
5541,0.2476
5542,0.2475
5543,0.2459
5544,0.2492
5545,0.2523
5546,0.2526
5547,0.2514
5548,0.2526
5549,0.2522
5550,0.2515
5551,0.2515
5552,0.3005
5553,0.2998
5554,0.2999
5555,0.3012
5556,0.3026
5557,0.3046
